query,clicks,impressions,ctr,position
jus-tice.co.il,5,40,0.125,1
אזרחות מלטה,5,67,0.07462686567164178,4.343283582089552
אילן ציוני,5,90,0.05555555555555555,9.766666666666667
ביטול צו קיום צוואה,5,1756,0.0028473804100227792,22.874715261958997
ג'ון מורגן,5,75,0.06666666666666667,5.36
הסכם גירושין,5,4310,0.001160092807424594,33.40997679814385
הסכם גירושין pdf,5,1191,0.0041981528127623844,16.357682619647356
הסכם ממון דוגמא חינם,5,329,0.015197568389057751,6.8936170212765955
השופט רמי בז'ה,5,28,0.17857142857142858,5.071428571428571
ורד ריקנטי רוסהר,5,206,0.024271844660194174,5.135922330097087
חגית מטלין,5,257,0.019455252918287938,5.455252918287938
יובל כרמי,5,525,0.009523809523809525,10.862857142857143
יובל כרמי פסק דין,5,7,0.7142857142857143,1.5714285714285714
סיגלית אופק,5,201,0.024875621890547265,5.412935323383085
עוולת הרשלנות,5,514,0.009727626459143969,4.869649805447471
עורך דין,5,2806,0.001781895937277263,63.94654312188168
עורך דין אוקראינה,5,141,0.03546099290780142,1.0638297872340425
עורך דין בפורטוגל,5,240,0.020833333333333332,28.145833333333332
עורך דין דיני עבודה ייעוץ חינם,5,1788,0.002796420581655481,19.25
עורך דין ששי גז מחיר,5,60,0.08333333333333333,5.6
פיצ'חדזה איסק,5,63,0.07936507936507936,5.015873015873016
קניית בית בתאילנד,5,153,0.032679738562091505,5.228758169934641
רן ארנון,5,337,0.01483679525222552,6.632047477744807
שושנה ברגר,5,81,0.06172839506172839,7.666666666666667
תביעה לניכור הורי דוגמא,5,197,0.025380710659898477,7.406091370558376
תעודת יושר מהמשטרה אונליין,5,497,0.01006036217303823,12.668008048289739
תצהיר עורך דין המעיד על מקום המגורים,5,34,0.14705882352941177,6.382352941176471
אינדקס עורכי דין,4,189,0.021164021164021163,14.666666666666666
איתור עורך דין,4,1308,0.0030581039755351682,7.620795107033639
בקשה להפקדת ערובה דוגמא,4,48,0.08333333333333333,7.291666666666667
הילה מלר שלו,4,134,0.029850746268656716,9.552238805970148
הסכם גירושין ללא ילדים וללא רכוש להורדה,4,191,0.020942408376963352,10.549738219895287
השמת עורכי דין בכירים,4,100,0.04,9.69
זוגיות פרק ב ללא מגורים משותפים,4,136,0.029411764705882353,6.536764705882353
"חוק העונשין תשל""ז-1977",4,1583,0.002526847757422615,9.04927353126974
יורופול,4,799,0.0050062578222778474,6.584480600750939
כלכלת פורטוגל,4,59,0.06779661016949153,7.322033898305085
לימודי משפטים בארצות הברית,4,185,0.021621621621621623,15.367567567567567
מאיה רוטנברג,4,702,0.005698005698005698,8.156695156695157
"מה זה מרב""ד",4,149,0.026845637583892617,5.1610738255033555
"מרב""ד",4,1934,0.002068252326783868,9.781282316442606
משטרת מודיעין עילית טלפון,4,110,0.03636363636363636,6.509090909090909
משרד המשפטים בעלי תפקידים,4,165,0.024242424242424242,7.86060606060606
סוגי עורכי דין,4,602,0.006644518272425249,7.149501661129568
סוגי רופאים מומחים,4,63,0.06349206349206349,4.031746031746032
סעיף כוח עליון בחוזה שכירות,4,26,0.15384615384615385,1.6153846153846154
עו ד פלילי מפורסם,4,635,0.006299212598425197,6.577952755905512
עוֹרֵך דִין,4,10,0.4,71.5
עורך דין בקפריסין,4,509,0.007858546168958742,7.901768172888016
עורך דין לענייני משפחה חינם,4,682,0.005865102639296188,12.090909090909092
עורך דין תאילנד,4,357,0.011204481792717087,20.58543417366947
עורכי דין מומלצים,4,2168,0.0018450184501845018,13.551660516605166
פולי משפט,4,183,0.02185792349726776,3.628415300546448
פירמה עורכי דין,4,216,0.018518518518518517,2.5740740740740744
פסק דין אונס,4,19,0.21052631578947367,37.31578947368421
פסק דין רומן זדורוב,4,186,0.021505376344086023,3.827956989247312
קורס ai לעורכי דין,4,412,0.009708737864077669,25.66747572815534
רן ארנון שופט,4,70,0.05714285714285714,4.728571428571429
רשימת מומחים רפואיים מטעם בית המשפט,4,11,0.36363636363636365,4.272727272727273
שופט בכיר,4,97,0.041237113402061855,4.845360824742269
שכר טרחה עורך דין פלילי,4,152,0.02631578947368421,1.8289473684210527
תביעה לאיזון משאבים דוגמא,4,733,0.005457025920873124,8.798090040927693
תעודת מידע תעבורתי,4,170,0.023529411764705882,7.070588235294117
jus tice,3,6,0.5,1
אחוז הבגידות בישראל,3,40,0.075,8.3
איך נהיים שופטים,3,68,0.04411764705882353,3.6029411764705883
איתן בייקר,3,95,0.031578947368421054,6.568421052631579
אלון אינפלד,3,242,0.012396694214876033,6.983471074380165
אפרת ונקרט,3,68,0.04411764705882353,11.691176470588236
ארז שני שופט,3,78,0.038461538461538464,14.5
אריאל ממן שופט,3,300,0.01,9.146666666666667
אריק דופונט מורטי,3,34,0.08823529411764706,6.323529411764706
באיזה גיל ילד יכול להחליט איפה לגור,3,151,0.019867549668874173,12.80794701986755
בגץ הבוגדת,3,89,0.033707865168539325,5.51685393258427
ביקורות על מאיה רוטנברג,3,96,0.03125,9.53125
בקשה לקבלת אישור העסקה משטרת ישראל,3,49,0.061224489795918366,8.061224489795919
גניבה בסופר מצלמות,3,27,0.1111111111111111,11.148148148148149
דוגמה לתצהיר,3,70,0.04285714285714286,12.242857142857142
דיני סייבר,3,327,0.009174311926605505,3.8470948012232418
דרכון יווני זכאות,3,93,0.03225806451612903,7.032258064516129
הבוגדת,3,481,0.006237006237006237,6.825363825363826
הודעה מוקדמת להתפטרות דוגמא,3,110,0.02727272727272727,11.481818181818182
הלבנת הון,3,3064,0.0009791122715404699,27.02447780678851
הסכם גירושים לדוגמא,3,239,0.012552301255230125,13.899581589958158
הסכם גירושים להורדה,3,187,0.016042780748663103,18.823529411764707
הסכם גירושין להורדה בחינם,3,131,0.022900763358778626,42.74045801526717
הסכם גירושין פשוט,3,84,0.03571428571428571,10.178571428571429
הסכמה,3,952,0.0031512605042016808,8.870798319327731
הצהרת אבהות,3,383,0.007832898172323759,14.026109660574413
הצעת חוק דיני ממונות,3,209,0.014354066985645933,7.205741626794258
השופט אביים ברקאי,3,61,0.04918032786885246,6.655737704918033
השופט אלעד פרסקי,3,231,0.012987012987012988,7.307359307359308
השופט אריאל ממן,3,152,0.019736842105263157,11.493421052631579
השופטת רונית גורביץ,3,37,0.08108108108108109,7.027027027027027
השקעות משפטיות,3,22,0.13636363636363635,30.90909090909091
חזרה מכתב אישום,3,3172,0.0009457755359394704,8.752522068095839
טופס אישור משטרה העדר עבירות מיניות,3,187,0.016042780748663103,8.518716577540108
טופס העדר עבירות מיניות משטרה להורדה,3,74,0.04054054054054054,8.878378378378379
טופס רישום פלילי,3,252,0.011904761904761904,10.325396825396826
טופס תצהיר לבית המשפט,3,240,0.0125,6.9875
טלגרם כחול לבן,3,426,0.007042253521126761,13.504694835680752
יחזקאל אליהו,3,112,0.026785714285714284,13.866071428571429
ימ ר מרכז טלפון,3,87,0.034482758620689655,4.597701149425287
יפעת שקדי שץ,3,115,0.02608695652173913,7.947826086956522
ישראליות כחול לבן טלגרם,3,157,0.01910828025477707,17.121019108280255
כוח עליון הגדרה,3,105,0.02857142857142857,4.457142857142857
כלב רוצח,3,92,0.03260869565217391,1
להב 433 תנאי קבלה,3,427,0.00702576112412178,10.60655737704918
לשכת עורכי הדין איתור עורך דין,3,568,0.00528169014084507,21.64612676056338
מועמדות לשיפוט,3,127,0.023622047244094488,3.4803149606299213
מחשבון ביטוח לאומי עצמאי,3,374,0.008021390374331552,27.5427807486631
מחשבון דמי ביטוח לאומי,3,37,0.08108108108108109,21.45945945945946
מציאת עורך דין,3,399,0.007518796992481203,8.426065162907268
"מרב""ד מה זה",3,130,0.023076923076923078,5.6923076923076925
משטרת אריאל טלפון,3,479,0.006263048016701462,8.895615866388308
משטרת בני ברק טלפון,3,398,0.007537688442211055,9.077889447236181
ניהול משרד עורכי דין,3,85,0.03529411764705882,3
"עו""ס לסדרי דין",3,144,0.020833333333333332,7.277777777777778
עורך דין איתן בייקר,3,67,0.04477611940298507,3.8507462686567164
עורך דין בדובאי,3,126,0.023809523809523808,5.587301587301587
עורך דין הגירה לאירופה,3,134,0.022388059701492536,8.768656716417912
עורך דין עסקי,3,2212,0.00135623869801085,6.5854430379746836
עורכי דין פליליים מובילים,3,1519,0.0019749835418038184,8.567478604344963
עורכי דין פליליים מפורסמים,3,535,0.005607476635514018,6.351401869158878
עורכת דין פלילית מפורסמת,3,751,0.0039946737683089215,3.7230359520639147
עמי קובו,3,445,0.006741573033707865,9.125842696629213
פורטל עורכי דין,3,729,0.00411522633744856,14.080932784636488
פירמת עורכי דין,3,192,0.015625,5.416666666666667
פסק דין הצהרתי במקרקעין,3,518,0.005791505791505791,18.928571428571427
פרקליטות פלילי,3,221,0.013574660633484163,6.6923076923076925
קופה בשירות עצמי גניבה,3,19,0.15789473684210525,14.526315789473685
קירקלנד,3,311,0.00964630225080386,8.09967845659164
רוברט שפירו,3,230,0.013043478260869565,5.673913043478261
רותם קודלר עיאש,3,193,0.015544041450777202,9.430051813471502
רכישת בית בקפריסין,3,92,0.03260869565217391,12.358695652173912
רעות קסלר,3,36,0.08333333333333333,4.027777777777778
שימוש לרעה בהליכי משפט,3,449,0.0066815144766146995,7.5612472160356345
תביעה אזרחית נגררת להרשעה בפלילים,3,59,0.05084745762711865,11.610169491525424
תחנת משטרה אריאל,3,373,0.00804289544235925,10.222520107238607
תסקיר עובדת סוציאלית אפוטרופוס,3,67,0.04477611940298507,7.955223880597015
תעודת מוסד טופס 2,3,156,0.019230769230769232,7.147435897435898
david chesnoff,2,6,0.3333333333333333,13.833333333333334
number of law firms in the us,2,97,0.020618556701030927,50.154639175257735
אורית ליפשיץ,2,41,0.04878048780487805,12.195121951219512
אורלי מור אל,2,95,0.021052631578947368,8.621052631578948
אזהרת מירנדה,2,219,0.0091324200913242,5.237442922374429
אימוץ ילדים מאוקראינה,2,324,0.006172839506172839,3.253086419753086
אינדקס עורכי דין בחינם,2,498,0.004016064257028112,6.136546184738956
אישור משטרה,2,368,0.005434782608695652,10.622282608695652
אישור משטרה העדר עבירות מיניות,2,334,0.005988023952095809,11.60179640718563
איתור עורך דין לפי שם,2,109,0.01834862385321101,8.926605504587156
אלון גביזון,2,148,0.013513513513513514,9.945945945945946
אמיר ברמלי,2,234,0.008547008547008548,21.79059829059829
אסף זגורי שופט,2,214,0.009345794392523364,11.467289719626168
בג ץ הבוגדת,2,47,0.0425531914893617,6.723404255319149
בינה מלאכותית לעורכי דין,2,24,0.08333333333333333,29.916666666666668
בן צור קורב,2,107,0.018691588785046728,7.747663551401869
בקשה להעתקת חומרי חקירה,2,232,0.008620689655172414,7.767241379310345
בקשה לתעודת יושר,2,433,0.004618937644341801,5.979214780600462
בריטניה נדלן,2,67,0.029850746268656716,66.02985074626865
בתים לשיפוץ ביוון,2,11,0.18181818181818182,11.818181818181818
גירושים אחרי 20 שנה,2,24,0.08333333333333333,7.75
דוגמא לתצהיר,2,619,0.0032310177705977385,16.65912762520194
דין אלימלך אשדוד,2,43,0.046511627906976744,15.465116279069768
דיני נזיקין סיכום,2,75,0.02666666666666667,16.546666666666667
דירה בקפריסין,2,291,0.006872852233676976,27.34020618556701
דר משה גולדשר,2,3,0.6666666666666666,33
האם אפשר לרשום דירה על שני אנשים,2,15,0.13333333333333333,6.666666666666667
הגשת מועמדות לשפיטה,2,208,0.009615384615384616,4.293269230769231
הילה גורביץ,2,291,0.006872852233676976,5.254295532646048
הנפקת אישור משטרה,2,132,0.015151515151515152,20.007575757575758
הסכם גירושין לדוגמא,2,917,0.0021810250817884407,29.96401308615049
הסכם גירושין להורדה,2,350,0.005714285714285714,23.52857142857143
הסכם הסגרה,2,890,0.0022471910112359553,21.75056179775281
הסכם מזונות דוגמא,2,411,0.004866180048661801,37.86131386861314
הסכם ממון pdf,2,42,0.047619047619047616,27.642857142857142
הסכם ממון דוגמא,2,521,0.003838771593090211,28.571976967370443
הסכם ממון לאחר נישואין דוגמא,2,218,0.009174311926605505,39.169724770642205
הסכם ממון להורדה,2,14,0.14285714285714285,21.785714285714285
הצהרת בעלי מניות ראשונים,2,172,0.011627906976744186,9.319767441860465
השופט ארז שני,2,101,0.019801980198019802,13.564356435643564
השופט יחזקאל אליהו,2,61,0.03278688524590164,11.360655737704919
השופטת רותם קודלר עיאש,2,21,0.09523809523809523,10.095238095238095
השמה לעורכי דין,2,30,0.06666666666666667,12.2
השמת עורכי דין,2,169,0.011834319526627219,12.946745562130177
השקעות נדלן בדובאי,2,364,0.005494505494505495,27.208791208791208
השקעות נדלן בתאילנד,2,55,0.03636363636363636,9.036363636363637
התליית רישיון רופא,2,166,0.012048192771084338,7.975903614457831
ויזת זהב הונגריה,2,65,0.03076923076923077,8.615384615384615
ויזת זהב תאילנד,2,37,0.05405405405405406,8.45945945945946
זיכוי זדורוב,2,45,0.044444444444444446,8.244444444444444
חוזה בניית אתר,2,52,0.038461538461538464,2.3461538461538463
חוזה גירושין סטנדרטי,2,134,0.014925373134328358,6.641791044776119
חוק דיני ממונות,2,153,0.013071895424836602,9.542483660130719
חוק החוזים תרופות pdf,2,68,0.029411764705882353,7.470588235294118
חוק החוזים תרופות בשל הפרת חוזה,2,385,0.005194805194805195,7.311688311688312
טופס גירושין בהסכמה להורדה,2,686,0.0029154518950437317,4.950437317784257
טופס מניעת העסקה ובקשת בגיר,2,68,0.029411764705882353,7.5
יועץ נדלן,2,1350,0.0014814814814814814,15.938518518518519
יקטרינה צווטקוב,2,19,0.10526315789473684,15.526315789473685
יקי גולד,2,25,0.08,3.24
יש לך את הזכות לשמור על שתיקה,2,75,0.02666666666666667,5.533333333333333
כמה מרוויח עורך דין,2,543,0.003683241252302026,12.493554327808472
כמה עולה בית בתאילנד,2,373,0.005361930294906166,8.439678284182307
כמה עולה דירה בספרד,2,34,0.058823529411764705,9.823529411764707
כתב אישום אונס,2,77,0.025974025974025976,41.324675324675326
להב 433 תפקידים,2,124,0.016129032258064516,9.21774193548387
לשכות רישום מקרקעין לפי ערים,2,163,0.012269938650306749,7.736196319018405
לשכת רישום המקרקעין,2,1126,0.0017761989342806395,8.782415630550622
מה זה כוח עליון,2,19,0.10526315789473684,3.8421052631578947
מועמדות לשפיטה,2,33,0.06060606060606061,4.03030303030303
מחיקת רישום פלילי מחיר,2,712,0.0028089887640449437,11.678370786516854
מחשבון מזונות ילדים,2,790,0.002531645569620253,15.555696202531646
מיכל ברגר בלום,2,71,0.028169014084507043,11.56338028169014
מכתב הודעה מוקדמת לפיטורים,2,10,0.2,6.4
מליקובסקי,2,147,0.013605442176870748,7.891156462585034
מקרקעין ברשת,2,3644,0.0005488474204171241,8.641877058177826
מרחב גליל משטרה,2,74,0.02702702702702703,9.175675675675675
משטרת אילת טלפון,2,325,0.006153846153846154,10.132307692307693
משטרת התנועה בית דגן טלפון,2,33,0.06060606060606061,10.969696969696969
משטרת חיפה טלפון,2,473,0.004228329809725159,11.253699788583509
משק בית משותף,2,24,0.08333333333333333,15.625
נדלן בדובאי 2025,2,32,0.0625,6.96875
נדלן בתאילנד,2,145,0.013793103448275862,10.075862068965517
נוחי פוליטיס,2,190,0.010526315789473684,11.110526315789473
נוטריון מה זה,2,1908,0.0010482180293501049,11.93658280922432
סוכן נדלן,2,125,0.016,24.536
סחר בבני אדם,2,114,0.017543859649122806,24.728070175438596
סיכום דיני משפחה,2,57,0.03508771929824561,33.333333333333336
עדי הוברמן מזוז,2,36,0.05555555555555555,7.666666666666667
"עו""ד פלילי",2,3309,0.0006044122091266244,47.69295859776368
עובדת סוציאלית לסדרי דין,2,21,0.09523809523809523,7.714285714285714
עורך דין במיאמי,2,51,0.0392156862745098,1
עורך דין בתאילנד,2,82,0.024390243902439025,7.060975609756097
עורך דין דיני משפחה תל אביב,2,99,0.020202020202020204,32.494949494949495
עורך דין לעסקים,2,2128,0.0009398496240601503,8.156484962406015
עורך דין מקרקעין,2,8417,0.00023761435190685517,63.242723060472855
עורך דין מקרקעין מחיר,2,572,0.0034965034965034965,10.72027972027972
עורך דין סייבר,2,1304,0.0015337423312883436,19.57745398773006
עורך דין פלילי ייעוץ חינם,2,737,0.0027137042062415195,18.595658073270013
עורך דין פלילי תותח,2,1102,0.0018148820326678765,21.254990925589837
עורך דין צבאי,2,5867,0.0003408897221748764,51.43531617521732
עורך דין צבאי מחיר,2,1069,0.0018709073900841909,6.093545369504209
עורכי דין קפריסין,2,476,0.004201680672268907,6.714285714285714
עסקים בפורטוגל,2,119,0.01680672268907563,8.403361344537815
פורטוגל בעד ישראל,2,27,0.07407407407407407,3.4814814814814814
פליקס גורודצקי,2,92,0.021739130434782608,10.641304347826088
פסקי דין חשובים בפלילי,2,60,0.03333333333333333,2.3
פרקליטות המדינה פלילי,2,318,0.006289308176100629,7.553459119496855
קניית דירה על שם אחד מבני הזוג,2,56,0.03571428571428571,6.625
רילוקיישן למלטה,2,96,0.020833333333333332,6.84375
רצח מדרגה שלישית,2,180,0.011111111111111112,4.322222222222223
שופט שלום,2,32,0.0625,3.15625
שיתוק מוחין תוחלת חיים,2,399,0.005012531328320802,11.864661654135338
שפה משפטית,2,52,0.038461538461538464,8.961538461538462
תביעה נגררת,2,258,0.007751937984496124,10.406976744186046
תביעה נגררת להרשעה בפלילים,2,85,0.023529411764705882,12.83529411764706
תוצרת כחול לבן בטלגרם,2,166,0.012048192771084338,8.759036144578314
תחנת לב הבירה טלפון,2,124,0.016129032258064516,7.088709677419355
תחנת משטרה לב תל אביב טלפון,2,359,0.005571030640668524,8.598885793871865
"תסקיר עו""ס לסדרי דין",2,94,0.02127659574468085,13.22340425531915
תעודת מוסד,2,232,0.008620689655172414,9.387931034482758
תעודת מידע פלילי,2,675,0.002962962962962963,11.484444444444444
תצהיר עורך דין דוגמא,2,338,0.005917159763313609,8.541420118343195
תקנון לדוגמא,2,13,0.15384615384615385,8.23076923076923
39841,1,3,0.3333333333333333,5.333333333333333
ai משפטי,1,18,0.05555555555555555,30.833333333333332
"if it doesn’t fit, you must acquit",1,1,1,10
lahav 433,1,5,0.2,17.8
marvad,1,764,0.0013089005235602095,9.325916230366492
oui,1,1,1,1
real estate registration,1,1,1,4
אביגדור דורות,1,92,0.010869565217391304,11.630434782608695
אומד את הסיכון לפגיעת גוף בכדוה א,1,50,0.02,7.42
אזרחות יוון,1,94,0.010638297872340425,7.3936170212765955
אזרחות מלטזית,1,6,0.16666666666666666,1
אזרחות תמורת השקעה,1,92,0.010869565217391304,17.619565217391305
אחוז גירושים בישראל 2025,1,29,0.034482758620689655,2.7586206896551726
אחוז גירושין בישראל 2025,1,68,0.014705882352941176,3.1323529411764706
איזיבוב,1,6,0.16666666666666666,27.5
איך בוחרים עורך דין גירושין,1,20,0.05,20.35
איך לשלם פחות מיסים,1,4,0.25,23.75
אילן לקפיש,1,2,0.5,69.5
אימוץ בין ארצי,1,38,0.02631578947368421,29.394736842105264
אימוץ ילדים מרוסיה,1,9,0.1111111111111111,53.888888888888886
אימות חתימה דיגיטלי,1,1,1,21
"אינדקס עו""ד",1,53,0.018867924528301886,19.58490566037736
אינפלד,1,1,1,69
איפה כדאי לגור בפורטוגל,1,88,0.011363636363636364,14.454545454545455
אירית קלמן,1,30,0.03333333333333333,5.466666666666667
אישור העדר עבירות מיניות,1,109,0.009174311926605505,16.862385321100916
אישור העסקה משטרה,1,75,0.013333333333333334,8.266666666666666
אישור משטרה העדר רישום פלילי,1,169,0.005917159763313609,13.171597633136095
אישור משטרה על היעדר עבר פלילי,1,233,0.004291845493562232,21.042918454935624
איתור רישיון עורך דין,1,27,0.037037037037037035,8.851851851851851
איתי שרון שופט,1,2,0.5,11.5
איתן האזרחי ושות,1,78,0.01282051282051282,6.461538461538462
אקטואר מה זה,1,763,0.001310615989515072,17.110091743119266
אקטואר פיננסי,1,845,0.001183431952662722,26.0094674556213
ארז מלמד שופט,1,2,0.5,24.5
ארז שני,1,117,0.008547008547008548,22.196581196581196
ארצות הברית,1,863,0.0011587485515643105,31.074159907300118
"אתר מרב""ד",1,72,0.013888888888888888,9.98611111111111
אתר משרד המשפטים,1,29,0.034482758620689655,20.551724137931036
אתר עורכי דין,1,143,0.006993006993006993,35.85314685314685
באדי שוט,1,97,0.010309278350515464,6.144329896907217
בגידה,1,19,0.05263157894736842,38.26315789473684
ביטול הסכם מכר בשל אי תשלום התמורה,1,2,0.5,27.5
ביטול רישום משטרתי,1,2329,0.00042936882782310007,16.996135680549592
בירור תיק בפרקליטות,1,3,0.3333333333333333,20.666666666666668
בית בכפר בפורטוגל,1,8,0.125,25.125
בית המשפט העליון,1,423,0.002364066193853428,29.98108747044917
בית המשפט העליון החלטות,1,326,0.003067484662576687,23.757668711656443
בן זוג שגר בדירה שאינה רשומה על שמו,1,171,0.005847953216374269,31.257309941520468
בני גרידיש,1,9,0.1111111111111111,15.333333333333334
בניה על גג משותף ללא הסכמה,1,443,0.002257336343115124,21.433408577878104
בעלי תפקידים משטרת ישראל,1,17,0.058823529411764705,21.705882352941178
בקשה לביטול צו ירושה,1,750,0.0013333333333333333,54.592
בקשה לגילוי מסמכים דוגמא,1,50,0.02,11.68
בקשה להפקדת ערובה להבטחת הוצאות,1,31,0.03225806451612903,10.387096774193548
בקשה ליישוב סכסוך דוגמא,1,522,0.0019157088122605363,4.595785440613026
בקשה למידע פלילי,1,182,0.005494505494505495,7.456043956043956
