"id","count","description","link","name","slug","taxonomy","parent"
"703","0","זכויות עובדים, פיטורים, שימוע, פיצויי פיטורים, חוזי עבודה והטרדה בעבודה.","http://jus-tice.co.il/practice-areas/labor-law/","דיני עבודה","labor-law","practice-areas","0"
"97","9","<p style=""text-align: right"">בואו למצוא מידע מקוון ומדריכים שימושיים אודות דיני תעבורה. לא מצאתם את מה שחיפשתם? נעזור לכם במציאת עורך דין העוסק בדיני תעבורה.</p>
דיני התעבורה בישראל הם מכלול תקנות משפטיות המסדירות את השימוש והתפעול של אמצעי תחבורה שונים בארץ.

מטרתם העיקרית של דיני התעבורה בישראל היא להבטיח את שלומם של הנוסעים, הנהגים ושאר משתמשי הדרך תוך הסדרת השימוש בכבישים, מסילות ברזל ודרכי תחבורה אחרים.

משרד התחבורה והבטיחות בדרכים אחראי על פיתוח ויישום דיני התעבורה בישראל.

המשרד פועל בשיתוף פעולה הדוק עם גורמי ממשל נוספים, לרבות המשטרה, לאכיפת חוקי ותקנות התחבורה.

חוק התחבורה בישראל מכסה מגוון נושאים, לרבות רישוי ורישום כלי רכב, כישורי נהג והכשרת נהגים, דרישות בטיחות בדרכים, חוקים ותקנות התעבורה, תחבורה ציבורית והגנת הסביבה.

מבחינת בטיחות בדרכים, חוקי התעבורה בישראל מחייבים שימוש בחגורות בטיחות לנהגים ולנוסעים, וכן שימוש בכיסאות בטיחות לילדים לילדים צעירים. החוק גם מסדיר את השימוש בטלפונים ניידים בזמן נהיגה, ואוסר על נהיגה תחת השפעת אלכוהול או סמים.

גם התחבורה הציבורית בישראל כפופה לחוק התחבורה. החוק מחייב שכלי תחבורה ציבורית, לרבות אוטובוסים ורכבות, עומדים בתקני בטיחות ספציפיים ומופעלים על ידי נהגים מורשים ומיומנים.

כמו כן, דיני תעבורה בישראל כוללים תקנות שמטרתן להגן על הסביבה. החוק מחייב שימוש בדלקים נקיים יותר ותקני פליטת כלי רכב, וכן יישום צעדים להפחתת עומסי התנועה וקידום תחבורה בת קיימא.

לחוקי התעבורה בישראל תפקיד קריטי בהבטחת בטיחות משתמשי הדרך ובשמירה על הסביבה.

החוק מתפתח כל הזמן כדי לעמוד בקצב הטכנולוגיות החדשות וצרכי ​​התחבורה המשתנים, והוא נאכף באמצעות שילוב של חינוך, קמפיינים למודעות ופעילויות אכיפה.

עורכי דין המתמחים בדיני תעבורה יכולים לספק ייעוץ וייצוג משפטי ללקוחות העוסקים בענף התחבורה, לרבות מובילים, מובילים, ספקי לוגיסטיקה ונוסעים. הם עשויים גם לעבוד עם סוכנויות ממשלתיות וגופים רגולטוריים כדי להבטיח ציות לחוקים המקומיים והארציים.

חלק מהתחומים המרכזיים של דיני תעבורה בישראל כוללים דיני תעופה, דיני ימי ודיני תחבורה יבשתית, המכסים נושאים הקשורים להפעלת מכוניות, אוטובוסים ורכבות.

אם אתם זקוקים לסיוע משפטי הקשור לדיני התעבורה בישראל, מומלץ לפנות לעורך דין מוסמך בעל ניסיון בתחום משפט זה.

ניתן לחפש עורכי דין תעבורה בישראל דרך מדריכים משפטיים ועמותות שונות, או בחיפוש אחר המלצות מעמיתים, חברים או בני משפחה שהשתמשו בשירותיהם של עורכי דין תעבורה בעבר.

ארגוני סיוע בדיני תעבורה

משרד התחבורה והבטיחות בדרכים - גורם ממשלתי האחראי על גיבוש מדיניות התחבורה והבטיחות בדרכים בישראל וכן מפקח על יישום התקנות.

הרשות הלאומית לבטיחות בדרכים - ארגון ממשלתי הפועל לקידום הבטיחות בדרכים בישראל באמצעות יישום קמפיינים לבטיחות בדרכים, קביעת תקנים לתשתיות דרכים ואכיפת חוקי התעבורה.

אגף התנועה של משטרת ישראל - אחראי על אכיפת חוקי התעבורה וחקירת תאונות הדרכים.

רשות שדות התעופה - אחראית על ניהול שדות התעופה בישראל, לרבות אבטחה ובקרת תנועה.

רשות הנמלים ורכבת ישראל - אחראית על הסדרת ופיתוח נמלי ישראל ומסילות הרכבת.

פדרציית האופניים הישראלית - עמותה ללא מטרות רווח הפועלת לקידום רכיבת אופניים כאמצעי תחבורה בישראל ופועלת למען זכויות רוכבי האופניים.

האגודה הישראלית לחקר התחבורה - עמותה ללא מטרות רווח המבצעת ומקדמת מחקרים בתחום התחבורה בישראל.

העמותה לתחבורה ציבורית עירונית - עמותה ללא מטרות רווח המקדמת פיתוח תחבורה עירונית בת קיימא בישראל.

החברה להגנת הטבע בישראל - עמותה ללא מטרות רווח הדוגלת בשימור הסביבה הטבעית ופועלת לקידום שיטות תחבורה בת קיימא.

&nbsp;
<h3>List of Governmental and Non-Profit Organizations Related to Transportation in Israel:</h3>
<button class=""arrow-link"">Ministry of Transport and Road Safety</button>

<button class=""arrow-link"">The Israel National Road Safety Authority</button>

<button class=""arrow-link"">The Israeli Police Traffic Division</button>

<button class=""arrow-link"">The Israel Airports Authority</button>

<button class=""arrow-link"">The Israel Ports and Railways Authority</button>

<button class=""arrow-link"">Israel Cycling Federation</button>

<button class=""arrow-link"">The Israel Association for Transportation Research</button>

<button class=""arrow-link"">The Association for Urban Public Transportation</button>

<button class=""arrow-link"">The Society for the Protection of Nature in Israel</button>","http://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%93%D7%99%D7%A0%D7%99-%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94/","דיני תעבורה","traffic-law","practice-areas","0"
"99","0","","https://jus-tice.co.il/practice-areas/%d7%93%d7%99%d7%a0%d7%99-%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa/","דיני תקשורת","%d7%93%d7%99%d7%a0%d7%99-%d7%aa%d7%a7%d7%a9%d7%95%d7%a8%d7%aa","practice-areas","0"
"240","0","","https://jus-tice.co.il/practice-areas/%d7%94%d7%92%d7%91%d7%9c%d7%99%d7%9d-%d7%94%d7%a2%d7%a1%d7%a7%d7%99%d7%99%d7%9d/","הגבלים העסקיים","%d7%94%d7%92%d7%91%d7%9c%d7%99%d7%9d-%d7%94%d7%a2%d7%a1%d7%a7%d7%99%d7%99%d7%9d","practice-areas","18"
"681","0","","http://jus-tice.co.il/immigration/","הגירה","%d7%94%d7%92%d7%99%d7%a8%d7%94","practice-areas","0"
"718","0","אשרות, אזרחות, איחוד משפחות, מעמד בישראל והליכי הגירה.","http://jus-tice.co.il/practice-areas/immigration-law/","הגירה ואזרחות","immigration-law","practice-areas","0"
"51","0","","https://jus-tice.co.il/practice-areas/%d7%94%d7%95%d7%a6%d7%90%d7%94-%d7%9c%d7%a4%d7%95%d7%a2%d7%9c/","הוצאה לפועל","%d7%94%d7%95%d7%a6%d7%90%d7%94-%d7%9c%d7%a4%d7%95%d7%a2%d7%9c","practice-areas","0"
"637","1","<p dir=""ltr"" style=""text-align: right""><strong>משרד המשפטים » יחידות המשרד» סניגוריה ציבורית</strong></p>
<p dir=""ltr"" style=""text-align: right"">עו""ד מטעם סניגוריה ציבורית היא עורך דין שמונה לייצג אנשים שאחרת לא יכול</p>
<p dir=""ltr"" style=""text-align: right"">אולי אינך יכול להרשות לעורך דין פרטי שיטפל בתיק שלך, ואתה (בצדק) מסרב לטפל בו בעצמך. סנגור ציבורי מייצג אנשים המתמודדים עם האשמות פליליות בנסיבות קשות אלה. הסניגוריה הציבורית נועדה להבטיח שאף נאשם לא ישלל מזכותו לעו""ד. המשרד כולל בדרך כלל סנגור ציבורי ראשי המנהל אותו, וכן עוזרי סנגורים ציבוריים. סנגור ציבורי הוא עורך דין מורשה שממומן על ידי הממשלה על מנת לספק ייצוג מסוג זה. הם נוטים להכיר את מערכת בתי המשפט באזורם, מכיוון שהם מבלים הרבה מזמנם במשא ומתן עם תובעים וטיפול בהופעות בבית המשפט.a</p>
<p dir=""ltr"" style=""text-align: right"">להרשות לעצמך סביר לשכור עורך דין כדי להגן על עצמם במשפט . מספר מדינות, כולל בריטניה, הונגריה וסינגפור, וכמה ממדינות אוסטרליה, מספקות לאנשים מגנים ציבוריים. ברזיל היא המדינה היחידה שבה מוקם בחוקה משרד של עורכי דין בתשלום ממשלתי שמטרתם לספק מתן סיוע משפטי וייצוג לנכים ללא תשלום . התיקון השישי של החוקה האמריקנית מחייב את ממשלת ארה""ב לספק בחינם יועץ משפטי כדי עָנִינאשמים בתיקים פליליים , וסנגורים ציבוריים בארצות הברית הם עורכי דין במשרה מלאה המועסקים בחוזה או עם חוזה עם המדינה או הממשלות הפדרליות.</p>
<p dir=""ltr"" style=""text-align: right"">בשיטת המשפט אזרחית מדינות, בעקבות המודל של קוד נפוליאון הצרפתי של הליך פלילי, המשפט נוהג למנות עורכי דין פרטיים על חשבון המדינה.</p>
<p dir=""ltr"" style=""text-align: right""><strong>אוסטרליה</strong>
קובע האוסטרלי של ויקטוריה ו ניו סאות 'ווילס הן הקדישו תאי הסנגוריה הציבורית. לשכות אלה מחזיקות עורכי דין המועסקים על ידי ממשלת המדינה לייצג לקוחות בסיוע משפטי המואשמים בעבירות חמורות בגין כתב אישום . בניו סאות 'ויילס, הסנגורים הציבוריים מופיעים רק בעניינים פליליים, הן במשפט והן ברמת הערעור , בעוד שבוויקטוריה, הסנגורים הציבוריים מתחייבים גם לדיני משפחה ועבודה אזרחית.</p>
<p dir=""ltr"" style=""text-align: right"">הסנגוריה הציבורית הבכירה של ניו סאות 'ויילס היא בלינדה ריג, היועצת הבכירה , שהייתה הסנגורית הציבורית הראשונה ב- NSW עם מינויה בשנת 2019. בויקטוריה הסנגורית הציבורית הראשית היא טים מארש.</p>
<p dir=""ltr"" style=""text-align: right"">בשנת קווינסלנד , לשכת הסיוע המשפטי (קווינסלנד) מוזגה עם הסנגוריה הציבורית ב 1991, ב שירות מורחב המעניק ללקוחותיו למשפחה גישה, אזרחית וכל השירותים המשפט הפלילי.</p>
<p dir=""ltr"" style=""text-align: right""><strong>ברזיל</strong>
החוקה של ברזיל מספקת באופן ייחודי עבור סנגוריה ציבורית ( Defensoria pública ) בשתי הרמות הפדרליות. ההגנה הציבורית היא זכותם של אנשים עניים, שחייבים להצהיר, רשמית, כי אינם יכולים להרשות לעצמם עזרה משפטית רגילה, ליהנות משירותי הסנגורים הציבוריים.</p>
<p dir=""ltr"" style=""text-align: right"">מגיני ציבור, כמו תובעים ושופטים, מתקבלים לתפקידם באמצעות בדיקת שירות המדינה . הסניגוריה הציבורית מסייעת לעניים ולמעמד הביניים הנמוך בעניינים אזרחיים ופליליים כאחד, למרות שהמדינות העניות ביותר במדינה עדיין מתקשות להקים משרד סנגורים ציבורי ממלכתי.</p>
<p dir=""ltr"" style=""text-align: right"">ההגנה הציבורית בברזיל מתוארכת לשנת 1897, כאשר צו הורה על סיוע משפטי במימון הממשלה במדינת ריו דה ז'ניירו , שנקראה אז סיוע משפטי ( Assistência Jurídica ). החוקה של 1937 הוארכה Assistência Jurídica לכול הארץ, אך ללא אותה אפקטיבי כי הנגזר הנוכחי, 1988 חוקה.</p>
<p dir=""ltr"" style=""text-align: right""><strong>גרמניה</strong></p>
<p dir=""ltr"" style=""text-align: right"">גרמניה מספקת ייצוג משפטי, ייעוץ משפטי ועזרה בכיסוי הוצאות משפט בתיקים אזרחיים למי שאינו יכול לגייס את הכספים הדרושים לצורך שכירת עו""ד, אך רק כאשר יש סיכוי סביר להצלחה. במקרים פליליים בהם הנאשם עומד בפני שנת מאסר אחת לפחות, יש לנאשם זכות לייעוץ משפטי. למרות שיש זכות להגנה משפטית, אין מערכת הגנה ציבורית מאורגנת. במקום זאת, ניתן למנות כל עורך דין שייתן ייעוץ לנאשם ספציפי, והנאשם יכול לבחור עורך דין ספציפי. שאלות התשלום נדחות עד תום המשפט, ובית המשפט יכריע בעלות התיק לצד המפסיד. הנאשם לא יחויב בגין שירותים משפטיים אם יזוכה. אם יורשע, יידרש הנאשם לשלם את הוצאות עורך הדין אלא אם כן בית המשפט ימצא כי הנאשם כופר .</p>
<p dir=""ltr"" style=""text-align: right""><strong>הונגריה</strong>
בהונגריה, המשטרה, התביעה הציבורית או בית המשפט (תלוי מה מחייב פרשות בודדות) ממנתת סניגוריה פלילית במחיר המדינה כדי להגן על מי שאינו יכול להרשות לעצמו עורך דין שנבחר. השתתפות הסניגור מחויבת בחוק סדר הדין הפלילי. בדרך כלל מונה עורך דין פרטי, אחד לכל נאשם, ונמנע ניגוד עניינים בין חשודים סותרים, למשל, אותו עורך דין אינו רשאי לייצג שני נאשמים שראיותיהם סותרות זו את זו. אם הורשע, למרות שבאופן עקרוני הנאשם אחראי לשכר הטרחה, זה נדיר רק אחריו.</p>
<p dir=""ltr"" style=""text-align: right""><strong>סינגפור</strong>
הסיוע המשפטי בסינגפור ניתן על ידי המדינה ומשרד שירותי הפרו בונו של חברת עורכי הדין.</p>
<p dir=""ltr"" style=""text-align: right"">המדינה מעניקה סיוע משפטי בתיקים פליליים בהם הנאשם עומד בפני עונש מוות . הממשלה גם מספקת ייצוג משפטי וייעוץ בתביעות אזרחיות כגון גירושין, משמורת ילדים, אימוץ, טועים פיטורים, מכתבי ממשל / צו קיום צוואה, סכסוכי שכירות, תביעות החוזה נזקים, דרך משרד החוק של משפטים לשכת הסיוע (LAB). הסיוע ממעבדת LAB אינו בחינם, ורוב הלקוחות נדרשים לתרום להוצאות העבודה שבוצעו, אך הסכום אותו גובה לקוח תלוי במספר גורמים, ביניהם האמצעים הכלכליים של הלקוח.</p>
<p dir=""ltr"" style=""text-align: right"">משרד שירותי Pro Bono של חברת עורכי הדין מנהל את תוכנית הסיוע המשפטי הפלילי, המספקת סיוע משפטי פלילי לעניים ונזקקים שאינם יכולים להרשות לעצמם עורך דין, ועומדים לדין בבית משפט בסינגפור בגין עבירות של עונש מוות על פי חוק. מכוסה על ידי CLAS.</p>
<p dir=""ltr"" style=""text-align: right""><strong>בריטניה</strong></p>
<p dir=""ltr"" style=""text-align: right"">ישנם מספר קטן של משרדי שירות הסנגוריה הציבורית באנגליה ובוויילס עם עורכי דין המועסקים ישירות על ידי הסוכנות לסיוע משפטי על מנת לתת ייעוץ בתחנות משטרה וייצוג בבתי משפט השלום ובבתי המשפט. שירות הסנגוריה הציבורית קיים מאז 2001, מחלקה של הסוכנות לסיוע משפטי , סוכנות מבצעת של משרד המשפטים (בריטניה) . יש לה ארבעה משרדים ברחבי אנגליה ו וויילס. אולם רוב עבודות ההגנה הפלילית הממומנות על ידי המדינה ניתנות על ידי עורכי דין בחובה פרטית שנרכשו עם הסוכנות לסיוע משפטי ומשולמים על ידי התיק במסגרת תוכנית הסיוע המשפטי .</p>
<p dir=""ltr"" style=""text-align: right"">בסקוטלנד ישנה רשת רחבה יותר של עורכי דין של סנגור הציבור (PDSO) המועסקים על ידי מועצת הסיוע המשפטי הסקוטית (SLAB) לייצג את הנאשמים בפשעים בנוסף לעורכי דין פרטיים (עורכי דין ) ששולמו במסגרת תוכנית הסיוע המשפטי. PDSO הוא ארגון ללא מטרות רווח הממומן באמצעות SLAB.</p>
<p dir=""ltr"" style=""text-align: right""><strong>ארצות הברית</strong></p>
<p dir=""ltr"" style=""text-align: right"">1963 בית המשפט העליון של ארה""ב במקרה נ גדעון. ויינרייט קבע כי זכותו של התיקון השישי מתן ייעוץ דורשת מהממשלה לספק ייעוץ משפטי נאשמים חסרי אמצעים בתיקים פליליים. אולם שיפוטים שונים משתמשים בגישות שונות במתן ייעוץ משפטי לנאשמים פליליים שאינם יכולים להרשות לעצמם עורכי דין פרטיים. גם אילו נאשמים מתאימים כ""עוטי יכולת ""משתנים גם הם לפי שיפוט: לעתים קרובות תקבע מדינה רף הכנסה מקסימלי שמעליו לא יחשב הנתבע כחסר תנועה, ולכן אינו כשיר למגן ציבור.</p>
<p dir=""ltr"" style=""text-align: right"">סף זה עשוי להשתנות בהתאם לחומרת הפשע בו נאשם נאשם. לדוגמה, הכנסה של הנאשם עלול להיות גבוה מדי כדי המזכות אותו או אותה סניגור ציבורי ב עוון ההליכים, אך מספיק נמוך כדי להעפיל אליהם כאל נצרך כאשר הוא מתמודד עם עבירה תשלום.</p>
<p dir=""ltr"" style=""text-align: right"">המונח סנגור ציבורי בארצות הברית משמש לעתים קרובות לתיאור עורך דין שמונה על ידי בית משפט לייצג נאשם שאינו יכול להרשות לעצמו לשכור עו""ד. ליתר דיוק, סנגור ציבורי הוא עורך דין שעובד במשרד הסנגוריה הציבורית, סוכנות במימון ממשלתי המספקת ייצוג משפטי לנאשמים כאלו. בית המשפט ממנה את הסניגוריה הציבורית לייצג את הנאשם, והמשרד מקצה עורך דין לעניינו של הנאשם.
במערכת בתי המשפט הפליליים הפדרליים ובכמה מדינות ומחוזות, הייצוג הוא באמצעות משרד הסנגור הציבורי במימון ציבורי. מדינת אורגון היא המדינה היחידה בה מסופקת הגנה עדינה באופן בלעדי על ידי חברות ללא כוונת רווח, שהן מתקשרות וממומנות על ידי המדינה.</p>
<p dir=""ltr"" style=""text-align: right"">בתי משפט אחרים רשאים למנות עורכי דין פרטיים שהסכימו לייצג נאשמים כפופים, כאשר המינוי הוא על בסיס חוזי, שבאמצעותו עורך הדין מקבל מספר תיקים מוסכמים מבית המשפט לתקופת החוזה, או כל מקרה לגופו.</p>
<p dir=""ltr"" style=""text-align: right""><strong>מידע למתמחים</strong>
המתמחים מהווים חלק אינטגרלי מצוות הסניגוריה במחוז, והם מועסקים בעבודה משפטית על כל גווניה.</p>
<p dir=""ltr"" style=""text-align: right""><strong>מידע לעצור</strong>
נעצרת? כאן תוכל לקבל מידע חשוב אודות הייצוג שמעניקה הסניגוריה הציבורית לעצורים.</p>
<p dir=""ltr"" style=""text-align: right""><strong>מידע לעורכי דין</strong>
עורכי-דין המעוניינים לשמש סניגורים ציבוריים יפנו ללשכת הסניגוריה המחוזית, וימלאו טופס בקשה.</p>
<p dir=""ltr"" style=""text-align: right"">כל נאשם, עצור וחשוד רשאי להיות מיוצג על ידי עורך דין בהליך פלילי המתנהל נגדו.
אבל רק לחלק מהנאשמים, העצורים או החשודים זכות להיות מיוצגים על ידי סניגור ציבורי</p>
<p dir=""ltr"" style=""text-align: right""><strong>מידע לקטין ולמשפחתו</strong>
""תקנות הסניגוריה הציבורית (זכאות לייצוג לקטינים נוספים), התשנ""ח-1998"". תקנות אלה קובעות כי כל קטין עצור, או שהוגש כנגדו כתב אישום זכאי לייצוג על-ידי סניגור ציבורי.</p>
<p dir=""ltr"" style=""text-align: right""><strong>אגרות</strong>
החל מיום 26.4.12 חלה בכל התיקים הפליליים חובה על נאשמים ומערערים לשלם אגרה עבור יצוג שניתן על ידי הסניגוריה הציבורית.</p>
<p dir=""ltr"" style=""text-align: right"">אודות הסניגוריה הציבורית
דוחות ועמדות רשמיות
חדשות ועדכונים
שאלות ותשובות
מידע לציבור
שירותים
ירחון לסניגור</p>
<strong>ביטוח לאומי » סיוע משפטי חינם בהליך הפלילי מול מבצע העבירה</strong>

מי שנפגע, פיזית או נפשית, מפעולה שכזו, עשוי להיות זכאי לעזרה מהמדינה.
​נפגעי פעולות איבה: בני משפחה מדרגה ראשונה של מי שנספה בפעולת איבה (בני זוג, ילדים, הורים ואחים) זכאים לקבל סיוע משפטי חינם, בהליך הפלילי מול מבצע העבירה או בני משפחתו, וכן סיוע בהיבט האזרחי.

המטרה היא לסייע לבני המשפחות השכולות במקרים שבהם מתנהל הליך משפטי כנגד מבצע העבירה, וכן לסייע להם בסוגיות משפטיות וצרכים משפטיים שונים, כגון הוצאת צו ירושה, שינוי מעמד אישי, טיפול ביטוחים וקרנות של הנספה וכדומה.

הסיוע מוענק מטעם מערך הסיוע המשפטי במשרד המשפטים, וניתן באמצעות צוות עורכי דין פליליים שעברו הכשרה מקצועית מקיפה בתחום ייחודי זה.

הסיוע כולל ליווי, סיוע וייצוג משפטי חינם, ללא בדיקת זכאות כלכלית להליכים המשפטיים הקשורים לעבירה.

למידע נוסף ניתן לפנות למשרד המשפטים כמפורט:הנהלת הסיוע המשפטי: Siyua.hanhala@justice.gov.il
ממונה ארצית - עו""ד הדס גבריאל-זני, הנהלת הסיוע המשפטי, בטלפון 02-6211350, 02-6211356,
או במייל: Hadasga@justice.gov.il
מחוז תל אביב - עו""ד סיגלית זוהר, בטלפון במייל: SigalitZ@justice.gov.il
מחוז מרכז - עו""ד ז'ניה פיכמן-באנר, במייל: zhenyaf@justice.gov.il
מחוז ירושלים - עו""ד קארין כהן-דיין, במייל: Karinc@justice.gov.il
מחוז חיפה והצפון - עו""ד לילך ווייט, במייל: liliach2@justice.gov.il
ניתן לפנות גם למוקד הטלפוני הארצי של הסיוע המשפטי: 1-700-70-60-44 שלוחה 4

שעות הפעילות: בימים ראשון עד חמישי, בין השעות 8:00 עד 17:00, מייל: moked-siyua@justice.gov.il
<p dir=""ltr"" style=""text-align: right"">יצירת קשר</p>","http://jus-tice.co.il/%D7%9E%D7%A9%D7%A8%D7%93-%D7%94%D7%9E%D7%A9%D7%A4%D7%98%D7%99%D7%9D-%D7%99%D7%A9%D7%A8%D7%90%D7%9C/%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8%D7%99%D7%94-%D7%A6%D7%99%D7%91%D7%95%D7%A8%D7%99%D7%AA/","הסניגוריה הציבורית","public-defense","practice-areas","632"
"119","0","","https://jus-tice.co.il/practice-areas/%d7%97%d7%93%d7%9c%d7%95%d7%aa-%d7%a4%d7%99%d7%a8%d7%a2%d7%95%d7%9f/","חדלות פירעון","%d7%97%d7%93%d7%9c%d7%95%d7%aa-%d7%a4%d7%99%d7%a8%d7%a2%d7%95%d7%9f","practice-areas","0"
"714","0","צוואות, ירושות, התנגדות לצוואה, צו ירושה, צו קיום צוואה וניהול עיזבון.","http://jus-tice.co.il/practice-areas/inheritance-law/","ירושה וצוואות","inheritance-law","practice-areas","0"
"307","1","","https://jus-tice.co.il/practice-areas/%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%95%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa/","ירושות וצוואות","%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%95%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa","practice-areas","75"
"644","1","","http://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9B%D7%A0%D7%A1%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C/","כנסת ישראל","knesset","practice-areas","0"
"127","0","","https://jus-tice.co.il/practice-areas/%d7%9c%d7%99%d7%98%d7%99%d7%92%d7%a6%d7%99%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa/","ליטיגציה מסחרית","%d7%9c%d7%99%d7%98%d7%99%d7%92%d7%a6%d7%99%d7%94-%d7%9e%d7%a1%d7%97%d7%a8%d7%99%d7%aa","practice-areas","0"
"129","9","","https://jus-tice.co.il/practice-areas/defamation/","לשון הרע","defamation","practice-areas","0"
"635","4","","http://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D/","מזונות ילדים","child-support","practice-areas","392"
"112","0","","https://jus-tice.co.il/practice-areas/%d7%9e%d7%99%d7%96%d7%95%d7%92%d7%99%d7%9d-%d7%95%d7%a8%d7%9b%d7%99%d7%a9%d7%95%d7%aa/","מיזוגים ורכישות","%d7%9e%d7%99%d7%96%d7%95%d7%92%d7%99%d7%9d-%d7%95%d7%a8%d7%9b%d7%99%d7%a9%d7%95%d7%aa","practice-areas","0"
"485","7","ייצוג וייעוץ לגופים: פרטיים, ציבוריים, מלכ""רים ועוד בכל ההיבטים המשפטיים של המס, כולל: מס הכנסה, מיסוי מקרקעין, מע""מ. ","https://jus-tice.co.il/practice-areas/tax-law/","מיסים","tax-law","practice-areas","0"
"312","16","מיזוגים ורכישות, ניירות ערך, אופציות לעובדים, דיני הייטק, שותפויות ועוד.","http://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%A1%D7%97%D7%A8%D7%99-%D7%90%D7%96%D7%A8%D7%97%D7%99/","מסחרי-אזרחי","%d7%9e%d7%a1%d7%97%d7%a8%d7%99-%d7%90%d7%96%d7%a8%d7%97%d7%99","practice-areas","0"
