id,type,slug,title,url,httpStatus,finalUrl,hops,isLoop,redirectChain
19269,article,"police-investigation-rights","זכויות הנחקר בחקירה משטרתית בישראל | המדריך המלא","https://jus-tice.co.il/articles/police-investigation-rights/",200,"https://jus-tice.co.il/articles/police-investigation-rights/",0,false,"https://jus-tice.co.il/articles/police-investigation-rights/"
19267,article,"lahav-433-guide","להב 433 | היחידה הארצית לחקירות הונאה, שחיתות ופשיעה חמורה","https://jus-tice.co.il/articles/lahav-433-guide/",200,"https://jus-tice.co.il/articles/lahav-433-guide/",0,false,"https://jus-tice.co.il/articles/lahav-433-guide/"
19265,article,"shoplifting-defense","גניבה מחנות בישראל | עונשים, הגנות משפטיות וזכויות הנחשד","https://jus-tice.co.il/articles/shoplifting-defense/",200,"https://jus-tice.co.il/articles/shoplifting-defense/",0,false,"https://jus-tice.co.il/articles/shoplifting-defense/"
19263,article,"drug-crimes","עבירות סמים בישראל | סוגי עבירות, עונשים וזכויות הנחקר","https://jus-tice.co.il/articles/drug-crimes/",200,"https://jus-tice.co.il/articles/drug-crimes/",0,false,"https://jus-tice.co.il/articles/drug-crimes/"
19261,article,"criminal-lawyer-cost","כמה עולה עורך דין פלילי בישראל? | מדריך מחירים מלא 2026","https://jus-tice.co.il/articles/criminal-lawyer-cost/",200,"https://jus-tice.co.il/articles/criminal-lawyer-cost/",0,false,"https://jus-tice.co.il/articles/criminal-lawyer-cost/"
19259,article,"criminal-record-deletion","מחיקת רישום פלילי ומשטרתי בישראל | מדריך משפטי מקיף","https://jus-tice.co.il/articles/criminal-record-deletion/",200,"https://jus-tice.co.il/articles/criminal-record-deletion/",0,false,"https://jus-tice.co.il/articles/criminal-record-deletion/"
19257,article,"criminal-record-check","תעודת יושר ואישור העדר רישום פלילי בישראל | מדריך מלא 2026","https://jus-tice.co.il/articles/criminal-record-check/",200,"https://jus-tice.co.il/articles/criminal-record-check/",0,false,"https://jus-tice.co.il/articles/criminal-record-check/"
14010,article,"rabbinical-agreement-approval","מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כללים מעשיים","https://jus-tice.co.il/articles/rabbinical-agreement-approval/",200,"https://jus-tice.co.il/articles/rabbinical-agreement-approval/",0,false,"https://jus-tice.co.il/articles/rabbinical-agreement-approval/"
13152,article,"most-recommended-family-lawyer","המלצות 2026 עורך דין לענייני משפחה מומלץ  | התייעצות עם עורך דין לענייני משפחה וירושה","https://jus-tice.co.il/articles/most-recommended-family-lawyer/",200,"https://jus-tice.co.il/articles/most-recommended-family-lawyer/",0,false,"https://jus-tice.co.il/articles/most-recommended-family-lawyer/"
12987,article,"future-of-divorce-process","כיצד יראה בעתיד הליך גירושין &#8211; תחזית לשנים הבאות","https://jus-tice.co.il/articles/future-of-divorce-process/",200,"https://jus-tice.co.il/articles/future-of-divorce-process/",0,false,"https://jus-tice.co.il/articles/future-of-divorce-process/"
12979,article,"experienced-family-law-attorney","עורך דין לענייני משפחה תותח מעל 20 שנות נסיון | ייעוץ חינם &#8211; נתונים עדכניים בדיני המשפחה","https://jus-tice.co.il/articles/experienced-family-law-attorney/",200,"https://jus-tice.co.il/articles/experienced-family-law-attorney/",0,false,"https://jus-tice.co.il/articles/experienced-family-law-attorney/"
12975,article,"1396562-2","פס&#8221;ד ביטול החלטה לשלום בית ; הקפאת תשלום מזונות אישה","https://jus-tice.co.il/articles/1396562-2/",200,"https://jus-tice.co.il/articles/1396562-2/",0,false,"https://jus-tice.co.il/articles/1396562-2/"
12946,article,"can-you-be-common-law-married-to-a-married-person","האם אישה נשואה יכולה להיחשב ידועה בציבור של אחר? מדריך מקיף ידועים בציבור","https://jus-tice.co.il/articles/can-you-be-common-law-married-to-a-married-person/",200,"https://jus-tice.co.il/articles/can-you-be-common-law-married-to-a-married-person/",0,false,"https://jus-tice.co.il/articles/can-you-be-common-law-married-to-a-married-person/"
12940,article,"divorce-agreement-enforcement-claims","אכיפת הסכם גירושין על רקע טענות הדדיות בדבר הפרתו","https://jus-tice.co.il/articles/divorce-agreement-enforcement-claims/",200,"https://jus-tice.co.il/articles/divorce-agreement-enforcement-claims/",0,false,"https://jus-tice.co.il/articles/divorce-agreement-enforcement-claims/"
12934,article,"family-mediation-updated-trends","גישור משפחתי בישראל ובעולם | גישור וגירושין | נתונים, התפתחות ומגמות עדכניות","https://jus-tice.co.il/articles/family-mediation-updated-trends/",200,"https://jus-tice.co.il/articles/family-mediation-updated-trends/",0,false,"https://jus-tice.co.il/articles/family-mediation-updated-trends/"
12924,article,"investigations-and-intelligence-division","אגף החקירות והמודיעין של משטרת ישראל","https://jus-tice.co.il/articles/investigations-and-intelligence-division/",200,"https://jus-tice.co.il/articles/investigations-and-intelligence-division/",0,false,"https://jus-tice.co.il/articles/investigations-and-intelligence-division/"
12921,article,"top-experts-family-law","(2025) המומחים המובילים בדיני משפחה","https://jus-tice.co.il/articles/top-experts-family-law/",200,"https://jus-tice.co.il/articles/top-experts-family-law/",0,false,"https://jus-tice.co.il/articles/top-experts-family-law/"
12914,article,"new-trends-ai-family-law","מגמות חדשות בדיני משפחה: השפעת הבינה המלאכותית AI דיני משפחה וגירושין (צפי ומגמות 2025-2026)","https://jus-tice.co.il/articles/new-trends-ai-family-law/",200,"https://jus-tice.co.il/articles/new-trends-ai-family-law/",0,false,"https://jus-tice.co.il/articles/new-trends-ai-family-law/"
12907,article,"criminal-prosecutions","תביעות פלילי | ייצוג ולווי נאשמים","https://jus-tice.co.il/articles/criminal-prosecutions/",200,"https://jus-tice.co.il/articles/criminal-prosecutions/",0,false,"https://jus-tice.co.il/articles/criminal-prosecutions/"
12897,article,"the-recommended-family-lawyers","מומלצי דיני משפחה וגירושין: המלצות עורכי דין לענייני משפחה בישראל (2025)","https://jus-tice.co.il/articles/the-recommended-family-lawyers/",200,"https://jus-tice.co.il/articles/the-recommended-family-lawyers/",0,false,"https://jus-tice.co.il/articles/the-recommended-family-lawyers/"
12883,article,"rabbinical-courts-reconciliation-agreement-divorce-ketubah","תפוגת חיובים בהסכם שלום בית וגירושין – המלצה לכתובה מוקטנת בבתי הדין הרבניים","https://jus-tice.co.il/articles/rabbinical-courts-reconciliation-agreement-divorce-ketubah/",200,"https://jus-tice.co.il/articles/rabbinical-courts-reconciliation-agreement-divorce-ketubah/",0,false,"https://jus-tice.co.il/articles/rabbinical-courts-reconciliation-agreement-divorce-ketubah/"
12879,article,"996028-3","פס&#8221;ד רבני 2025 | תוקפו של הסכם גירושין כשהצדדים חזרו לשלום בית &#8211; 996028-3 &#8211; ביה&#8221;ד תל אביב יפו","https://jus-tice.co.il/articles/996028-3/",200,"https://jus-tice.co.il/articles/996028-3/",0,false,"https://jus-tice.co.il/articles/996028-3/"
12871,article,"petah-tikva-divorce-lawyer","עורך דין גירושין מומלץ פתח תקווה והמרכז | 2025 נתונים והנחיות גירושין","https://jus-tice.co.il/articles/petah-tikva-divorce-lawyer/",200,"https://jus-tice.co.il/articles/petah-tikva-divorce-lawyer/",0,false,"https://jus-tice.co.il/articles/petah-tikva-divorce-lawyer/"
12857,article,"posta","פוסטה פלילים","https://jus-tice.co.il/articles/posta/",200,"https://jus-tice.co.il/articles/posta/",0,false,"https://jus-tice.co.il/articles/posta/"
12851,article,"7776-09-24","זיכוי לנאשם בשורת עבירות בשל קשיים בזיהוי (ת&#8221;פ 7776-09-24 חסדאי)","https://jus-tice.co.il/articles/7776-09-24/",200,"https://jus-tice.co.il/articles/7776-09-24/",0,false,"https://jus-tice.co.il/articles/7776-09-24/"
12841,article,"ai-for-law-firms","הטמעת בינה מלאכותית AI במשרדי עורכי דין","https://jus-tice.co.il/articles/ai-for-law-firms/",200,"https://jus-tice.co.il/articles/ai-for-law-firms/",0,false,"https://jus-tice.co.il/articles/ai-for-law-firms/"
12681,article,"1520884-1","אישור הסכם גירושין בו נקבע חיוב מזונות שיוויוני &#8211; 1520884-1 &#8211; ביה&#8221;ד באר שבע","https://jus-tice.co.il/articles/1520884-1/",200,"https://jus-tice.co.il/articles/1520884-1/",0,false,"https://jus-tice.co.il/articles/1520884-1/"
12678,article,"1331339-3","החובה לעמוד בהסכם על מקום מגורי הילדים ולשאת בתוצאות הפרתו_ שיבתו לתוקף של פטור ממזונות שניתן בגין ההפרה &#8211; 1331339-3 &#8211; ביה&#8221;ד הגדול","https://jus-tice.co.il/articles/1331339-3/",200,"https://jus-tice.co.il/articles/1331339-3/",0,false,"https://jus-tice.co.il/articles/1331339-3/"
12675,article,"1331339-1","אכיפת הסכם כשיש חשש שאכיפתו עלולה להביא לפגיעה בטובת הילדים – איזונים והכרעה &#8211; 1331339-1 &#8211; ביה&#8221;ד הגדול","https://jus-tice.co.il/articles/1331339-1/",200,"https://jus-tice.co.il/articles/1331339-1/",0,false,"https://jus-tice.co.il/articles/1331339-1/"
12670,article,"dissolution-partnership-verdict-petition-witness-apartment-agreement","פס&#8221;ד רבני (2025) בקשת האישה להקדמת מועד פירוק שיתוף דירה טרם התאריך שנקבע בהסכם","https://jus-tice.co.il/articles/dissolution-partnership-verdict-petition-witness-apartment-agreement/",200,"https://jus-tice.co.il/articles/dissolution-partnership-verdict-petition-witness-apartment-agreement/",0,false,"https://jus-tice.co.il/articles/dissolution-partnership-verdict-petition-witness-apartment-agreement/"
12663,article,"investment-loss-compensation","פיצוי למשקיע בעקבות הפסד בשוק ההון, פורקס ו- קריפטו | סוגי הונאות (2025)","https://jus-tice.co.il/articles/investment-loss-compensation/",200,"https://jus-tice.co.il/articles/investment-loss-compensation/",0,false,"https://jus-tice.co.il/articles/investment-loss-compensation/"
12655,article,"real-estate-lawyer-cost-2025","עורך דין מכירת דירה מחיר (2025) | תפקידו של עורך הדין בעסקאות מקרקעין","https://jus-tice.co.il/articles/real-estate-lawyer-cost-2025/",200,"https://jus-tice.co.il/articles/real-estate-lawyer-cost-2025/",0,false,"https://jus-tice.co.il/articles/real-estate-lawyer-cost-2025/"
12652,article,"business-license","יועץ רישוי עסקים | עורך דין מומחה רישוי עסק | מדריך ומחירון (2025)","https://jus-tice.co.il/articles/business-license/",200,"https://jus-tice.co.il/articles/business-license/",0,false,"https://jus-tice.co.il/articles/business-license/"
12650,article,"rabbinical-court-jurisdiction-alimony-1495176-4-2025","תיק 1495176/4 יולי 2025 | שאלת סמכות בית הדין האזורי לדון בעניין מזונות הילדים","https://jus-tice.co.il/articles/rabbinical-court-jurisdiction-alimony-1495176-4-2025/",200,"https://jus-tice.co.il/articles/rabbinical-court-jurisdiction-alimony-1495176-4-2025/",0,false,"https://jus-tice.co.il/articles/rabbinical-court-jurisdiction-alimony-1495176-4-2025/"
12626,article,"online-rent-agreement","חוזה שכירות אונליין (עדכני 2025)","https://jus-tice.co.il/articles/online-rent-agreement/",200,"https://jus-tice.co.il/articles/online-rent-agreement/",0,false,"https://jus-tice.co.il/articles/online-rent-agreement/"
12622,article,"australia-lawyers","עורך דין באוסטרליה | עו&#8221;ד ישראלי אוסטרליה","https://jus-tice.co.il/articles/australia-lawyers/",200,"https://jus-tice.co.il/articles/australia-lawyers/",0,false,"https://jus-tice.co.il/articles/australia-lawyers/"
12616,article,"israel-tax-authority","רשות המסים בישראל | ייצוג מול רשויות המס","https://jus-tice.co.il/articles/israel-tax-authority/",200,"https://jus-tice.co.il/articles/israel-tax-authority/",0,false,"https://jus-tice.co.il/articles/israel-tax-authority/"
12611,article,"1509592-1","לא בנקל יבוטל הסכם גירושין &#8211; 1509592-1 &#8211; ביה&#8221;ד הגדול‎","https://jus-tice.co.il/articles/1509592-1/",200,"https://jus-tice.co.il/articles/1509592-1/",0,false,"https://jus-tice.co.il/articles/1509592-1/"
12609,article,"israel-real-estate-price-forecast","מחירים עדכניים (2025) ותחזית לשוק הנדל&#8221;ן | רכישת נדל&#8221;ן בישראל בלווי עורך דין","https://jus-tice.co.il/articles/israel-real-estate-price-forecast/",200,"https://jus-tice.co.il/articles/israel-real-estate-price-forecast/",0,false,"https://jus-tice.co.il/articles/israel-real-estate-price-forecast/"
12605,article,"cyprus-prices","מחירון 2025 נכסים בקפריסין ועליות נלוות | רכישה בלווי משפטי לישראלים","https://jus-tice.co.il/articles/cyprus-prices/",200,"https://jus-tice.co.il/articles/cyprus-prices/",0,false,"https://jus-tice.co.il/articles/cyprus-prices/"
12600,article,"greece-price-list","יוון &#8211; מחירי רכישה 2025 לפי אזורים | מדריך עדכני לרכישת נדל&#8221;ן ביוון לישראלים בלווי עורך דין","https://jus-tice.co.il/articles/greece-price-list/",200,"https://jus-tice.co.il/articles/greece-price-list/",0,false,"https://jus-tice.co.il/articles/greece-price-list/"
12596,article,"family-judgment-31661-07-16","פסק דין בתביעה רכושית: אישה נגד בן-זוגה חושפת הון משפחתי במקלטי מס, נאמנויות ותאגידים זרים | תמ״ש 31661-07-16","https://jus-tice.co.il/articles/family-judgment-31661-07-16/",200,"https://jus-tice.co.il/articles/family-judgment-31661-07-16/",0,false,"https://jus-tice.co.il/articles/family-judgment-31661-07-16/"
12588,article,"divorce-costs-2025","עלויות גירושין 2025 | מחירון מעודכן השוואה ובחירה בין עורכי דין לענייני גירושין","https://jus-tice.co.il/articles/divorce-costs-2025/",200,"https://jus-tice.co.il/articles/divorce-costs-2025/",0,false,"https://jus-tice.co.il/articles/divorce-costs-2025/"
12583,article,"portugal-relocation","רילוקיישן לפורטוגל 2025: המדריך המקיף למעבר לפורטוגל","https://jus-tice.co.il/articles/portugal-relocation/",200,"https://jus-tice.co.il/articles/portugal-relocation/",0,false,"https://jus-tice.co.il/articles/portugal-relocation/"
12571,article,"bdi-coface","BDI Coface","https://jus-tice.co.il/articles/bdi-coface/",200,"https://jus-tice.co.il/articles/bdi-coface/",0,false,"https://jus-tice.co.il/articles/bdi-coface/"
12558,article,"dun-bradstreet","סוכנות הדירוג Dun &#038; Bradstreet (D&#038;B) ודירוג Dun’s 100","https://jus-tice.co.il/articles/dun-bradstreet/",200,"https://jus-tice.co.il/articles/dun-bradstreet/",0,false,"https://jus-tice.co.il/articles/dun-bradstreet/"
12552,article,"the-legal-500","The Legal 500","https://jus-tice.co.il/articles/the-legal-500/",200,"https://jus-tice.co.il/articles/the-legal-500/",0,false,"https://jus-tice.co.il/articles/the-legal-500/"
12546,article,"chambers-and-partners","Chambers and Partners","https://jus-tice.co.il/articles/chambers-and-partners/",200,"https://jus-tice.co.il/articles/chambers-and-partners/",0,false,"https://jus-tice.co.il/articles/chambers-and-partners/"
12539,article,"iflr1000","IFLR1000","https://jus-tice.co.il/articles/iflr1000/",200,"https://jus-tice.co.il/articles/iflr1000/",0,false,"https://jus-tice.co.il/articles/iflr1000/"
12535,article,"best-interest-child-procedures-divorce-alimony","עקרונות הלכתיים ויישום קביעתם של הסדרי השהות בגירושין על פי טובת הילד | חיובי המזונות היקפם וחלוקתם","https://jus-tice.co.il/articles/best-interest-child-procedures-divorce-alimony/",200,"https://jus-tice.co.il/articles/best-interest-child-procedures-divorce-alimony/",0,false,"https://jus-tice.co.il/articles/best-interest-child-procedures-divorce-alimony/"
12525,article,"ai-lawyer-ranking","דירוג עורכי דין בינה מלאכותית AI | שנת 2025","https://jus-tice.co.il/articles/ai-lawyer-ranking/",200,"https://jus-tice.co.il/articles/ai-lawyer-ranking/",0,false,"https://jus-tice.co.il/articles/ai-lawyer-ranking/"
12495,article,"fbi-cyber-division","יחידת ה-Cyber Division של ה-FBI | עו&#8221;ד סייבר","https://jus-tice.co.il/articles/fbi-cyber-division/",200,"https://jus-tice.co.il/articles/fbi-cyber-division/",0,false,"https://jus-tice.co.il/articles/fbi-cyber-division/"
12491,article,"us-securities-and-exchange-commission","(SEC) רשות ניירות הערך של ארצות הברית  | עו&#8221;ד ישראלי","https://jus-tice.co.il/articles/us-securities-and-exchange-commission/",200,"https://jus-tice.co.il/articles/us-securities-and-exchange-commission/",0,false,"https://jus-tice.co.il/articles/us-securities-and-exchange-commission/"
12481,article,"federal-bureau-of-investigation","FBI לשכת החקירות הפדרלית ארה&#8221;ב |  עורך דין פלילי F.B.I","https://jus-tice.co.il/articles/federal-bureau-of-investigation/",200,"https://jus-tice.co.il/articles/federal-bureau-of-investigation/",0,false,"https://jus-tice.co.il/articles/federal-bureau-of-investigation/"
12464,article,"lahav-433","להב 433: מבנה היחידה כתובות וטלפונים | משטרת ישראל להב 433","https://jus-tice.co.il/articles/lahav-433/",200,"https://jus-tice.co.il/articles/lahav-433/",0,false,"https://jus-tice.co.il/articles/lahav-433/"
12446,article,"drug-offenses-criminal-lawyer","עורך דין עבירות סמים | מדריך 2025 לתחום עבירות סמים","https://jus-tice.co.il/articles/drug-offenses-criminal-lawyer/",200,"https://jus-tice.co.il/articles/drug-offenses-criminal-lawyer/",0,false,"https://jus-tice.co.il/articles/drug-offenses-criminal-lawyer/"
12436,article,"tax-investigation-guide","מדריך 2025 לקראת חקירה במס הכנסה &#8211; כל מה שצריך לדעת |  חקירות מס הכנסה ועבירות מס","https://jus-tice.co.il/articles/tax-investigation-guide/",200,"https://jus-tice.co.il/articles/tax-investigation-guide/",0,false,"https://jus-tice.co.il/articles/tax-investigation-guide/"
12433,article,"porto-portugal-real-estate","פורטו, פורטוגל &#8211; השקעות נדל&#8221;ן עבור ישראלים","https://jus-tice.co.il/articles/porto-portugal-real-estate/",200,"https://jus-tice.co.il/articles/porto-portugal-real-estate/",0,false,"https://jus-tice.co.il/articles/porto-portugal-real-estate/"
12428,article,"famous-criminal-defense-lawyer","עורך דין פלילי מפורסם | עורכי הדין הפליליים המובילים בישראל ובעולם (2025)","https://jus-tice.co.il/articles/famous-criminal-defense-lawyer/",200,"https://jus-tice.co.il/articles/famous-criminal-defense-lawyer/",0,false,"https://jus-tice.co.il/articles/famous-criminal-defense-lawyer/"
12425,article,"economic-crimes-white-collar-lawyer","עורך דין עבירות כלכליות וצווארון לבן | מהן עבירות כלכליות וצווארון לבן?","https://jus-tice.co.il/articles/economic-crimes-white-collar-lawyer/",200,"https://jus-tice.co.il/articles/economic-crimes-white-collar-lawyer/",0,false,"https://jus-tice.co.il/articles/economic-crimes-white-collar-lawyer/"
12412,article,"lawyer-forex","עורך דין פורקס | מה זה פורקס?  FOREX","https://jus-tice.co.il/articles/lawyer-forex/",200,"https://jus-tice.co.il/articles/lawyer-forex/",0,false,"https://jus-tice.co.il/articles/lawyer-forex/"
12406,article,"criminal-law-review-procedure-law-detention-2025","סקירת 2025 סדר דין פלילי &#8211; חוק המעצרים","https://jus-tice.co.il/articles/criminal-law-review-procedure-law-detention-2025/",200,"https://jus-tice.co.il/articles/criminal-law-review-procedure-law-detention-2025/",0,false,"https://jus-tice.co.il/articles/criminal-law-review-procedure-law-detention-2025/"
12401,article,"international-inheritance-wills-lawyer","עורך דין בינלאומי ירושות צוואות ועיזבונות | מדריך ליורשים ישראלים בחו&#8221;ל","https://jus-tice.co.il/articles/international-inheritance-wills-lawyer/",200,"https://jus-tice.co.il/articles/international-inheritance-wills-lawyer/",0,false,"https://jus-tice.co.il/articles/international-inheritance-wills-lawyer/"
12394,article,"45983-03-22","השופט אביים ברקאי: פסק דין שעניינו מחלוקת בהגדרת משק לצורך חלוקות עתידיות כ&#8221;נחלה מלאה&#8221; אל מול &#8220;נחלה חסרה&#8221; (ת&#8221;א 45983-03-22)","https://jus-tice.co.il/articles/45983-03-22/",200,"https://jus-tice.co.il/articles/45983-03-22/",0,false,"https://jus-tice.co.il/articles/45983-03-22/"
12389,article,"10284-05-21","השופט ניר מישורי לב טוב: גזר דין בעניין עבירות לשון הרע (ת&#8221;פ 10284-05-21)","https://jus-tice.co.il/articles/10284-05-21/",200,"https://jus-tice.co.il/articles/10284-05-21/",0,false,"https://jus-tice.co.il/articles/10284-05-21/"
12386,article,"top-global-tax-cpa-firms","רואה חשבון מיסוי בינלאומי | חמש פירמות רו&#8221;ח מובילות בייעוץ מס בינלאומי","https://jus-tice.co.il/articles/top-global-tax-cpa-firms/",200,"https://jus-tice.co.il/articles/top-global-tax-cpa-firms/",0,false,"https://jus-tice.co.il/articles/top-global-tax-cpa-firms/"
12377,article,"top-international-tax-law-firms","פירמות עורכי דין מובילות במיסוי בינלאומי","https://jus-tice.co.il/articles/top-international-tax-law-firms/",200,"https://jus-tice.co.il/articles/top-international-tax-law-firms/",0,false,"https://jus-tice.co.il/articles/top-international-tax-law-firms/"
12365,article,"global-tax-consulting-services","מיסוי בינלאומי | יועץ מס בינלאומי | ייעוץ וליווי עסקאות בינלאומיות","https://jus-tice.co.il/articles/global-tax-consulting-services/",200,"https://jus-tice.co.il/articles/global-tax-consulting-services/",0,false,"https://jus-tice.co.il/articles/global-tax-consulting-services/"
12356,article,"tax-offenses-criminal-lawyer","עורך דין פלילי מומחה בעבירות מס | מחירון שירותים 2025 + טבלת עונשים","https://jus-tice.co.il/articles/tax-offenses-criminal-lawyer/",200,"https://jus-tice.co.il/articles/tax-offenses-criminal-lawyer/",0,false,"https://jus-tice.co.il/articles/tax-offenses-criminal-lawyer/"
12353,article,"17044-12-22","גזר דין למטפל שהורשע בעבירות מין (תפ&#8221;ח 17044-12-22)","https://jus-tice.co.il/articles/17044-12-22/",200,"https://jus-tice.co.il/articles/17044-12-22/",0,false,"https://jus-tice.co.il/articles/17044-12-22/"
12348,article,"39040-09-22","ערעור על שומת מס בטענה שהדירה שנרכשה היא אינה דירת מגורים אלא &#8220;דירת מעטפת&#8221; (ו&#8221;ע 39040-09-22)","https://jus-tice.co.il/articles/39040-09-22/",200,"https://jus-tice.co.il/articles/39040-09-22/",0,false,"https://jus-tice.co.il/articles/39040-09-22/"
12342,article,"tax-lawyer","עורך דין מיסים | המדריך המלא לדיני מיסים בישראל 2025","https://jus-tice.co.il/articles/tax-lawyer/",200,"https://jus-tice.co.il/articles/tax-lawyer/",0,false,"https://jus-tice.co.il/articles/tax-lawyer/"
12329,article,"fintech","עורך דין פינטק | ייצוג משפטי בתחום טכנולוגיה פיננסית ופינטק","https://jus-tice.co.il/articles/fintech/",200,"https://jus-tice.co.il/articles/fintech/",0,false,"https://jus-tice.co.il/articles/fintech/"
12321,article,"extradition-guide","הסגרה בינלאומית לישראל: מדריך 2025","https://jus-tice.co.il/articles/extradition-guide/",200,"https://jus-tice.co.il/articles/extradition-guide/",0,false,"https://jus-tice.co.il/articles/extradition-guide/"
12312,article,"42471-05-24","פסק דין שאלת היחס בין הסכמי ממון לסעיף 8 לחוק הירושה בעניין זכויות בדירה (עמ&#8221;ש 42471-05-24)","https://jus-tice.co.il/articles/42471-05-24/",200,"https://jus-tice.co.il/articles/42471-05-24/",0,false,"https://jus-tice.co.il/articles/42471-05-24/"
12309,article,"60877-12-24","תמ&#8221;ש 60877-12-24 | השופטת שלי פרקש: בקשה לצו מניעה זמני, לפיו לא תיעשה דיספוזיציה בזכויות נחלה","https://jus-tice.co.il/articles/60877-12-24/",200,"https://jus-tice.co.il/articles/60877-12-24/",0,false,"https://jus-tice.co.il/articles/60877-12-24/"
12305,article,"3922-01-24","פסק דין מינוי &#8220;רואה חשבון חקירתי&#8221; לצורך פירוק שיתוף בחשבונות הבנק המשותפים","https://jus-tice.co.il/articles/3922-01-24/",200,"https://jus-tice.co.il/articles/3922-01-24/",0,false,"https://jus-tice.co.il/articles/3922-01-24/"
12295,article,"verdict-offenses-police-officer-1327-11-24","פסק דין קטין שהואשם בעבירות התפרעות ותקיפת שוטר (1327-11-24)","https://jus-tice.co.il/articles/verdict-offenses-police-officer-1327-11-24/",200,"https://jus-tice.co.il/articles/verdict-offenses-police-officer-1327-11-24/",0,false,"https://jus-tice.co.il/articles/verdict-offenses-police-officer-1327-11-24/"
12291,article,"70703-09-24","ביהמ&#8221;ש לעניינים מנהליים בביהמ&#8221;ש המחוזי תל אביב-יפו, ש&#8217; יעל בלכר: פסק דין שעניינו בטענה להבטחה מנהלית להקצות קרקע ולבנות בית כנסת לקהילה על ידי ראש העיר לשעבר (עת&#8221;מ 70703-09-24)","https://jus-tice.co.il/articles/70703-09-24/",200,"https://jus-tice.co.il/articles/70703-09-24/",0,false,"https://jus-tice.co.il/articles/70703-09-24/"
