old_url,new_url,status_code
"http://jus-tice.co.il/%D7%90%D7%99%D7%9A-%D7%9C%D7%A7%D7%A0%D7%95%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%96%D7%95%D7%9C-%D7%95%D7%9C%D7%94%D7%A8%D7%95%D7%95%D7%99%D7%97/","https://jus-tice.co.il/real-estate-guide-complete-2025/",301
"http://jus-tice.co.il/%D7%9E%D7%94%D7%95-%D7%99%D7%95%D7%A2%D7%A5-%D7%A0%D7%93%D7%9C%D7%9F/","https://jus-tice.co.il/consultant-real-estate-guide-comprehensive/",301
"http://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93-%D7%A2%D7%9D-%D7%99%D7%95%D7%A2%D7%A5-%D7%A0%D7%93%D7%9C%D7%9F/","https://jus-tice.co.il/consultant-real-estate/",301
"http://jus-tice.co.il/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94-%D7%95%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%9E%D7%A9%D7%A4%D7%98%D7%99/","https://jus-tice.co.il/medical-malpractice-lawyer-birth-representation/",301
"http://jus-tice.co.il/%D7%94%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%9E%D7%9C%D7%90-%D7%9C%D7%A7%D7%A0%D7%99%D7%99%D7%94-%D7%94%D7%A9%D7%9B%D7%A8%D7%94-%D7%95-airbnb-%D7%91%D7%97%D7%95%D7%9C/","https://jus-tice.co.il/real-estate-israelis-guide-complete-rental-2025/",301
"http://jus-tice.co.il/%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%9E%D7%A0%D7%94%D7%98%D7%9F-%D7%9E%D7%94-%D7%97%D7%95%D7%91%D7%94-%D7%9C%D7%91%D7%93%D7%95%D7%A7-%D7%9C%D7%A4%D7%A0%D7%99-%D7%91%D7%99%D7%A6%D7%95%D7%A2-%D7%A2%D7%A1%D7%A7%D7%94/","https://jus-tice.co.il/property-purchase-guide-manhattan-2025/",301
"http://jus-tice.co.il/%D7%94%D7%A9%D7%A7%D7%A2%D7%95%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A0%D7%99%D7%95-%D7%99%D7%95%D7%A8%D7%A7-%D7%9E%D7%91%D7%98-%D7%9E%D7%95%D7%A8%D7%97%D7%91-%D7%9C%D7%9E%D7%A9%D7%A7%D7%99%D7%A2%D7%99%D7%9D-%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%9D/","https://jus-tice.co.il/real-estate-investment-new-york-surgery-manhattan/",301
"http://jus-tice.co.il/%D7%9E%D7%94-%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%95-%D7%A9%D7%9C-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%95%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA%D7%99%D7%95/","https://jus-tice.co.il/lawyer-real-estate-costs-2025/",301
"http://jus-tice.co.il/%D7%90%D7%99%D7%9A-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9-%D7%A0%D7%9B%D7%95%D7%9F-%D7%95%D7%9E%D7%94%D7%A8/","https://jus-tice.co.il/lawyer-divorce-rights/",301
"http://jus-tice.co.il/%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%AA-%D7%A9%D7%95%D7%A7-%D7%94%D7%A0%D7%93%D7%9C%D7%9F-%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F-%D7%9E%D7%95%D7%9C-%D7%99%D7%95%D7%95%D7%9F/","https://jus-tice.co.il/real-estate-market-greece-cyprus/",301
"http://jus-tice.co.il/%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%99%D7%A8%D7%95%D7%A7%D7%94-%D7%AA%D7%9B%D7%A0%D7%95%D7%9F-%D7%A2%D7%99%D7%A8%D7%95%D7%A0%D7%99-%D7%95%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98%D7%99%D7%9D-%D7%90%D7%A0%D7%A8%D7%92%D7%98%D7%99%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%95%D7%9F/","https://jus-tice.co.il/urban-planning-greece-review-israelis-2025/",301
"http://jus-tice.co.il/%D7%A9%D7%95%D7%A7-%D7%94%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A7%D7%A4%D7%A8%D7%99%D7%A1%D7%99%D7%9F/","https://jus-tice.co.il/real-estate-market-review-cyprus-guide-israelis-2025/",301
"http://jus-tice.co.il/%D7%9E%D7%97%D7%99%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/","https://jus-tice.co.il/criminal-law-price-list-lawyer-recommended-review-costs/",301
"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5/","https://jus-tice.co.il/medical-malpractice-lawyer-birth-recommended/",301
"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%A0%D7%99-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/","https://jus-tice.co.il/lawyer-divorce-guide-proceedings-costs-rights/",301
"http://jus-tice.co.il/%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%93%D7%9E%D7%99-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%95%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA/","https://jus-tice.co.il/national-insurance-calculator/",301
"http://jus-tice.co.il/articles/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-2025-%D7%9E%D7%94-%D7%97%D7%A9%D7%95%D7%91-%D7%9C%D7%9B%D7%9C%D7%95%D7%9C-%D7%91%D7%97%D7%95%D7%96%D7%94-%D7%9E%D7%95%D7%9C-%D7%A7%D7%91%D7%9C%D7%9F-%D7%91%D7%A8%D7%9B/","https://jus-tice.co.il/apartment-purchase-guide-contract-contractor-2025/",301
"http://jus-tice.co.il/articles/%D7%90%D7%99%D7%9A-%D7%9C%D7%91%D7%97%D7%95%D7%A8-%D7%90%D7%AA-%D7%94%D7%A0%D7%9B%D7%A1-%D7%94%D7%9E%D7%95%D7%A9%D7%9C%D7%9D-%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A4%D7%95%D7%A8%D7%98-%D7%9C%D7%A7/","https://jus-tice.co.il/property-guide-real-estate-israel-2025/",301
"http://jus-tice.co.il/articles/10-%D7%A0%D7%95%D7%A9%D7%90%D7%99%D7%9D-%D7%A7%D7%A8%D7%99%D7%98%D7%99%D7%99%D7%9D-%D7%A9%D7%97%D7%99%D7%99%D7%91%D7%99%D7%9D-%D7%9C%D7%91%D7%93%D7%95%D7%A7-%D7%9C%D7%A4%D7%A0%D7%99-%D7%A7%D7%A0%D7%99/","https://jus-tice.co.il/house-israel-10-2025/",301
"http://jus-tice.co.il/articles/%D7%90%D7%99%D7%A4%D7%94-%D7%94%D7%9B%D7%99-%D7%9E%D7%A9%D7%AA%D7%9C%D7%9D-%D7%9C%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%9D-%D7%9C%D7%A7%D7%A0%D7%95%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A2%D7%95/","https://jus-tice.co.il/israelis-real-estate/",301
"http://jus-tice.co.il/articles/%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-2025-%D7%9B%D7%9C-%D7%9E%D7%94-%D7%A9%D7%A6%D7%A8%D7%99%D7%9A-%D7%9C%D7%93%D7%A2%D7%AA/","https://jus-tice.co.il/property-purchase-2025/",301
"http://jus-tice.co.il/articles/%D7%90%D7%99%D7%9A-%D7%9C%D7%91%D7%97%D7%95%D7%A8-%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9B%D7%A9%D7%9E%D7%AA%D7%92%D7%A8/","https://jus-tice.co.il/lawyer-divorce/",301
"http://jus-tice.co.il/articles/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%95%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%A4%D7%99%D7%A8/","https://jus-tice.co.il/family-law-lawyer-recommended-divorce-wills-inheritances/",301
"http://jus-tice.co.il/articles/%D7%9E%D7%A2%D7%9E%D7%93%D7%95-%D7%A9%D7%9C-%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%91%D7%A0%D7%A7-%D7%94%D7%A8%D7%A9%D7%95%D7%9D-%D7%A2%D7%A9-%D7%91%D7%A0%D7%99-%D7%94%D7%96%D7%95%D7%92-1381290-2/","https://jus-tice.co.il/jerusalem-rabbinical-court-account-bank-1381290-2/",301
"http://jus-tice.co.il/articles/%D7%A2%D7%95%D7%95%D7%9C%D7%94-%D7%A0%D7%96%D7%A7-%D7%95%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%93%D7%99%D7%A0%D7%99-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%95%D7%A8%D7%A9%D7%9C%D7%A0%D7%95/","https://jus-tice.co.il/damage-compensation-laws-torts/",301
"http://jus-tice.co.il/articles/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%93%D7%A8-%D7%90%D7%A1%D7%A3-%D7%A4%D7%95%D7%96%D7%A0%D7%A8/","https://jus-tice.co.il/law-firm/",301
"http://jus-tice.co.il/articles/%D7%93%D7%A8-%D7%92%D7%93%D7%A2%D7%95%D7%9F-%D7%A4%D7%99%D7%A9%D7%A8-%D7%95%D7%A9%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/","https://jus-tice.co.il/law-firm-11566/",301
"http://jus-tice.co.il/articles/%D7%90%D7%9C%D7%9E%D7%95%D7%92-%D7%A9%D7%A4%D7%99%D7%A8%D7%90-%D7%97%D7%91%D7%A8%D7%AA-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/","https://jus-tice.co.il/lawyers-company/",301
"http://jus-tice.co.il/articles/%D7%90%D7%99%D7%AA%D7%9F-%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99-%D7%95%D7%A9%D7%95%D7%AA-%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/","https://jus-tice.co.il/law-firm-civil/",301
"http://jus-tice.co.il/personal-injury/medical-malpractice/surgery/","https://jus-tice.co.il/medical-malpractice-lawyer-lawsuit-surgery-medical/",301
"http://jus-tice.co.il/articles/%D7%93%D7%99%D7%95%D7%95%D7%99%D7%93-%D7%A6%D7%A1%D7%A0%D7%95%D7%A3-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-david-chesnoff/","https://jus-tice.co.il/lawyer-david-chesnoff/",301
"http://jus-tice.co.il/garrigues_law_firm/","https://jus-tice.co.il/law-firm-garrigues/",301
"http://jus-tice.co.il/%D7%A2%D7%9E-49933-03-20/","https://jus-tice.co.il/verdict-judge-tax-property-technology-49933-03-20/",301
"http://jus-tice.co.il/%D7%9E%D7%A9%D7%A8%D7%93-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%91%D7%A9%D7%95%D7%AA%D7%A4%D7%95%D7%AA/","https://jus-tice.co.il/law-firm-family-law-partnership/",301
"http://jus-tice.co.il/%D7%A7%D7%A0%D7%99%D7%99%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%91%D7%97%D7%9C%D7%A7%D7%99%D7%9D-%D7%A9%D7%90%D7%99%D7%A0%D7%9D-%D7%A9%D7%95%D7%95%D7%99%D7%9D-%D7%9B%D7%99%D7%A6%D7%93-%D7%97%D7%95%D7%9C%D7%A7%D7%99%D7%9D-%D7%90%D7%AA-%D7%94%D7%A8%D7%95%D7%95%D7%97/","https://jus-tice.co.il/buying-apartment/",301
"http://jus-tice.co.il/legal_informaticsartificial_intelligence/","https://jus-tice.co.il/artificial-intelligence-ai/",301
"http://jus-tice.co.il/foreign_legal_opinion/","https://jus-tice.co.il/legal-opinion-foreign-law-expert/",301
"http://jus-tice.co.il/legal_defense_fund/","https://jus-tice.co.il/article-10820/",301
"http://jus-tice.co.il/legal_financing/","https://jus-tice.co.il/loan-lawsuit-representation/",301
"http://jus-tice.co.il/healthcare_in_portugal/","https://jus-tice.co.il/portugal-medicine/",301
"http://jus-tice.co.il/access_to_healthcare_for_migrants_in_portugal/","https://jus-tice.co.il/israelis-portugal/",301
"http://jus-tice.co.il/ministry_of_finance_portugal/","https://jus-tice.co.il/portugal-10704/",301
"http://jus-tice.co.il/articles/%D7%91%D7%A0%D7%A7%D7%95-%D7%93%D7%94-%D7%A4%D7%95%D7%A8%D7%98%D7%95%D7%92%D7%9C-%D7%91%D7%A0%D7%A7-%D7%A8%D7%90%D7%A9%D7%99-%D7%A4%D7%95%D7%A8%D7%98%D7%95%D7%92%D7%9C/","https://jus-tice.co.il/portugal-bank/",301
"http://jus-tice.co.il/%D7%91%D7%92%D7%99%D7%93%D7%94/","https://jus-tice.co.il/lawyer-infidelity-divorce/",301
"http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%A9%D7%9C-%D7%94%D7%AA%D7%95%D7%91%D7%A2%D7%AA-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%A2%D7%9C-%D7%A1%D7%9A-1000000-%D7%A9%D7%97/","https://jus-tice.co.il/divorce-lawsuit-ketubah-2023-1-000/",301
"http://jus-tice.co.il/%D7%97%D7%AA%D7%99%D7%9E%D7%94-%D7%A2%D7%9C-%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9C%D7%99%D7%A7%D7%95%D7%99%D7%99%D7%9D/","https://jus-tice.co.il/contractor-house/",301
"http://jus-tice.co.il/%D7%90%D7%99%D7%9A-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A1%D7%95%D7%9B%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%98%D7%95%D7%91/","https://jus-tice.co.il/broker-apartments-real-estate/",301
"http://jus-tice.co.il/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91/","https://jus-tice.co.il/real-estate/",301
"http://jus-tice.co.il/articles/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A7%D7%99%D7%A3-%D7%9C%D7%A7%D7%A0%D7%99%D7%99%D7%AA-%D7%93%D7%99%D7%A8%D7%94-%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%94/","https://jus-tice.co.il/buying-apartment-guide-comprehensive/",301
"http://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%A7%D7%99%D7%A3-%D7%9C%D7%AA%D7%94%D7%9C%D7%99%D7%9A-%D7%A8%D7%9B%D7%99%D7%A9%D7%AA-%D7%93%D7%99%D7%A8%D7%94/","https://jus-tice.co.il/apartment-purchase-guide-comprehensive/",301
"http://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%9E%D7%99%D7%A1%D7%95%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%99%D7%95%D7%95%D7%9F-%D7%97%D7%95%D7%A7-%D7%9E%D7%A1-4223/","https://jus-tice.co.il/law-taxation-real-estate-greece-tax-ownership/",301
"http://jus-tice.co.il/israeli_land_and_property_laws/","https://jus-tice.co.il/lawyer-real-estate-laws-land-israel/",301
"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA-%D7%95%D7%99%D7%A8%D7%95%D7%A9%D7%95%D7%AA/","https://jus-tice.co.il/lawyer-wills-inheritances/",301
