row_id,source_system,post_id,post_type,wp_status,current_url,current_slug,current_title,title,proposed_title,proposed_english_slug,proposed_new_url,canonical_url,content_body_file,content_body_exists,content_body_available,word_count,h1,h2_list,meta_title,meta_description,rank_math_title,rank_math_description,author,reviewer,published_date,modified_date,date_published,date_modified,categories,tags,practice_area,primary_cluster,secondary_cluster,pillar_page,supporting_page,cluster_role,primary_keyword,secondary_keywords,search_intent,gsc_clicks_3m,gsc_impressions_3m,gsc_ctr_3m,gsc_position_3m,gsc_clicks_12m,gsc_impressions_12m,gsc_ctr_12m,gsc_position_12m,top_queries,traffic_risk,cannibalization_group,cannibalization_notes,recommended_action,action_reason,redirect_required,redirect_type,redirect_target,redirect_priority,internal_links_needed,internal_links_from,internal_links_to,official_sources_needed,schema_needed,eeat_missing,legal_compliance_notes,content_gap_notes,business_opportunity,lead_gen_opportunity,lawyer_profile_opportunity,city_page_opportunity,import_ready,owner_review_required,data_gaps,last_reviewed_by,last_reviewed_date,agent_notes
161,wp-rest+gsc-api+old-inventory,NEEDS_WP_MATCH,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/),),),),,,,https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/),UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_MATCH,UNKNOWN,,,,,,,,0,0,0%,NOT_IN_GSC_3M,0,1,0.00%,4.0,,LOW,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
162,wp-rest+gsc-api+old-inventory,12028,articles,publish,https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c-%d7%94%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94%d7%9e%d7%a7%d7%99%d7%a3-%d7%9c%d7%a9%d7%a0%d7%aa-2025,הסכם ממון בישראל – המדריך המקיף לשנת 2025,הסכם ממון בישראל – המדריך המקיף לשנת 2025,,,,https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-02-24,2025-02-24,2025-02-24,2025-02-24,,,דיני משפחה,family-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,8,5877,0.14%,45.1,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
163,wp-rest+gsc-api+old-inventory,NEEDS_WP_MATCH,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9B%D7%99-%D7%93%D7%99%D7%A8%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%95%D7%A9%D7%99%D7%98%D7%95%D7%AA-%D7%93%D7%99%D7%A8%D7%95%D7%92,??????-?????-?????-???-???????-??????-?????,?????? ????? ????? ??? ??????? ?????? ?????,?????? ????? ????? ??? ??????? ?????? ?????,,,,https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9B%D7%99-%D7%93%D7%99%D7%A8%D7%95%D7%92-%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%95%D7%A9%D7%99%D7%98%D7%95%D7%AA-%D7%93%D7%99%D7%A8%D7%95%D7%92,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_MATCH,UNKNOWN,,,,,,,,0,0,0%,NOT_IN_GSC_3M,5,2195,0.23%,25.5,,MEDIUM,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
164,wp-rest+gsc-api+old-inventory,NEEDS_WP_MATCH,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%A2-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F,?????-?????-????????,????? ????? ????????,????? ????? ????????,,,,https://jus-tice.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%A2-%D7%A2%D7%93%D7%9B%D7%A0%D7%99-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_MATCH,UNKNOWN,,,,,,,,0,0,0%,NOT_IN_GSC_3M,0,1,0.00%,1.0,,LOW,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
165,wp-rest+gsc-api+old-inventory,11965,articles,publish,https://jus-tice.co.il/%D7%9E%D7%94%D7%95-%D7%99%D7%95%D7%A2%D7%A5-%D7%A0%D7%93%D7%9C%D7%9F,%d7%9e%d7%94%d7%95-%d7%99%d7%95%d7%a2%d7%a5-%d7%a0%d7%93%d7%9c%d7%9f-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%9e%d7%a7%d7%99%d7%a3-%d7%9c%d7%94%d7%91%d7%a0%d7%aa-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%95,מהו יועץ נדל&#8221;ן? מדריך מקיף להבנת תפקידו וערכו,מהו יועץ נדל&#8221;ן? מדריך מקיף להבנת תפקידו וערכו,,,,https://jus-tice.co.il/%D7%9E%D7%94%D7%95-%D7%99%D7%95%D7%A2%D7%A5-%D7%A0%D7%93%D7%9C%D7%9F,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-02-11,2025-02-11,2025-02-11,2025-02-11,,,"מקרקעין | נדל""ן",real-estate,,,,,,,,0,0,0%,NOT_IN_GSC_3M,10,7341,0.14%,34.1,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
166,wp-rest+gsc-api+old-inventory,8318,articles,publish,https://jus-tice.co.il/%D7%9E%D7%94%D7%95-%D7%A8%D7%95%D7%A4%D7%90-%D7%9E%D7%94-%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%95-%D7%95%D7%97%D7%95%D7%91%D7%95%D7%AA%D7%99%D7%95-%D7%94%D7%9E%D7%A7%D7%A6%D7%95%D7%A2%D7%99%D7%95%D7%AA,%d7%9e%d7%94%d7%95-%d7%a8%d7%95%d7%a4%d7%90-%d7%9e%d7%94-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%95-%d7%95%d7%97%d7%95%d7%91%d7%95%d7%aa%d7%99%d7%95-%d7%94%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99%d7%95%d7%aa,מהו רופא מה תפקידו וחובותיו המקצועיות,מהו רופא מה תפקידו וחובותיו המקצועיות,,,,https://jus-tice.co.il/%D7%9E%D7%94%D7%95-%D7%A8%D7%95%D7%A4%D7%90-%D7%9E%D7%94-%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%95-%D7%95%D7%97%D7%95%D7%91%D7%95%D7%AA%D7%99%D7%95-%D7%94%D7%9E%D7%A7%D7%A6%D7%95%D7%A2%D7%99%D7%95%D7%AA,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-12-15,2022-12-15,2022-12-15,2022-12-15,,,NEEDS_WP_MATCH,UNKNOWN,,,,,,,,0,0,0%,NOT_IN_GSC_3M,7,574,1.22%,51.2,,LOW,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_PRACTICE_AREA;NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
167,wp-rest+gsc-api+old-inventory,8218,articles,publish,https://jus-tice.co.il/%D7%9E%D7%94-%D7%96%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F,%d7%9e%d7%94-%d7%96%d7%94-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f,מה זה עורך דין גירושין | מה עושה עו&#8221;ד גירושין בישראל,מה זה עורך דין גירושין | מה עושה עו&#8221;ד גירושין בישראל,,,,https://jus-tice.co.il/%D7%9E%D7%94-%D7%96%D7%94-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-12-10,2022-12-10,2022-12-10,2022-12-10,,,דיני משפחה,family-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,0,154,0.00%,68.9,,LOW,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
168,wp-rest+gsc-api+old-inventory,8321,articles,publish,https://jus-tice.co.il/%D7%9E%D7%94-%D7%9C%D7%A2%D7%A9%D7%95%D7%AA-%D7%93%D7%91%D7%A8-%D7%A8%D7%90%D7%A9%D7%95%D7%9F-%D7%90%D7%9D-%D7%A0%D7%A4%D7%92%D7%A2%D7%AA-%D7%9E%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,%d7%9e%d7%94-%d7%9c%d7%a2%d7%a9%d7%95%d7%aa-%d7%93%d7%91%d7%a8-%d7%a8%d7%90%d7%a9%d7%95%d7%9f-%d7%90%d7%9d-%d7%a0%d7%a4%d7%92%d7%a2%d7%aa-%d7%9e%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95,מה לעשות דבר ראשון אם נפגעת מרשלנות רפואית,מה לעשות דבר ראשון אם נפגעת מרשלנות רפואית,,,,https://jus-tice.co.il/%D7%9E%D7%94-%D7%9C%D7%A2%D7%A9%D7%95%D7%AA-%D7%93%D7%91%D7%A8-%D7%A8%D7%90%D7%A9%D7%95%D7%9F-%D7%90%D7%9D-%D7%A0%D7%A4%D7%92%D7%A2%D7%AA-%D7%9E%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-12-15,2022-12-15,2022-12-15,2022-12-15,,,דיני נזיקין,personal-injury,,,,,,,,0,0,0%,NOT_IN_GSC_3M,0,2,0.00%,3.5,,LOW,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
169,wp-rest+gsc-api+old-inventory,11922,articles,publish,https://jus-tice.co.il/%D7%9E%D7%94-%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%95-%D7%A9%D7%9C-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%95%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA%D7%99%D7%95,%d7%a9%d7%a0%d7%aa-2025-%d7%9e%d7%94-%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%95-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a0%d7%93%d7%9c%d7%9f-%d7%95%d7%a2%d7%9c%d7%95%d7%99,שנת 2025 | מה עושה עורך דין נדל&#8221;ן ומהן העלויות הכרוכות בעבודתו,שנת 2025 | מה עושה עורך דין נדל&#8221;ן ומהן העלויות הכרוכות בעבודתו,,,,https://jus-tice.co.il/%D7%9E%D7%94-%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%95-%D7%A9%D7%9C-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A0%D7%93%D7%9C%D7%9F-%D7%95%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA%D7%99%D7%95,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-02-01,2025-02-01,2025-02-01,2025-02-01,,,"מקרקעין | נדל""ן",real-estate,,,,,,,,0,0,0%,NOT_IN_GSC_3M,0,48,0.00%,21.5,,LOW,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
170,wp-rest+gsc-api+old-inventory,6784,articles,publish,https://jus-tice.co.il/%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%91%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-23952-08-19,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9f-%d7%93%d7%95%d7%a8-%d7%9c%d7%99%d7%91%d7%9c-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a8,השופטת אורית בן דור ליבל: החלטה בתביעה רכושית מועד הקרע בגירושין לצורך איזון משאבים בין בני זוג לשעבר (תלה&#8221;מ 23952-08-19),השופטת אורית בן דור ליבל: החלטה בתביעה רכושית מועד הקרע בגירושין לצורך איזון משאבים בין בני זוג לשעבר (תלה&#8221;מ 23952-08-19),,,,https://jus-tice.co.il/%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%91%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-23952-08-19,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-02-27,2022-02-27,2022-02-27,2022-02-27,,,פסקי דין חשובים,legal-database-rulings,,,,,,,,0,0,0%,NOT_IN_GSC_3M,12,2735,0.44%,26.9,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
171,wp-rest+gsc-api+old-inventory,NEEDS_WP_MATCH,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%91%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%A0-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-23952-08-19,????-????-????????-?????-?????-??????-???-???-???-?????-????-23952-08-19,???? ???? ???????? ????? ????? ?????? ??? ??? ??? ????? ???? 23952 08 19,???? ???? ???????? ????? ????? ?????? ??? ??? ??? ????? ???? 23952 08 19,,,,https://jus-tice.co.il/%D7%9E%D7%95%D7%A2%D7%93-%D7%94%D7%A7%D7%A8%D7%A2-%D7%91%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%90%D7%99%D7%96%D7%95%D7%9F-%D7%9E%D7%A9%D7%90%D7%91%D7%99%D7%9D-%D7%91%D7%99%D7%A0-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%9C%D7%94%D7%9E-23952-08-19,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_MATCH,UNKNOWN,,,,,,,,0,0,0%,NOT_IN_GSC_3M,0,1,0.00%,1.0,,LOW,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,NO,YES,NEEDS_WP_MATCH;NEEDS_PRACTICE_AREA;NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
172,wp-rest+gsc-api+old-inventory,6613,articles,publish,https://jus-tice.co.il/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%94%D7%90%D7%9D-%D7%9C%D7%A4%D7%99-%D7%A6%D7%A8%D7%99%D7%9B%D7%94-%D7%91%D7%A4%D7%95%D7%A2%D7%9C-%D7%90%D7%95-%D7%A2%D7%A8%D7%9A-%D7%A9%D7%95%D7%9C%D7%99,%d7%97%d7%99%d7%a9%d7%95%d7%91-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%94%d7%90%d7%9d-%d7%9c%d7%a4%d7%99-%d7%a6%d7%a8%d7%99%d7%9b%d7%94-%d7%91%d7%a4,חישוב מזונות הילדים– האם לפי צריכה בפועל או ערך שולי?  תיק 1161022/12,חישוב מזונות הילדים– האם לפי צריכה בפועל או ערך שולי?  תיק 1161022/12,,,,https://jus-tice.co.il/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%94%D7%90%D7%9D-%D7%9C%D7%A4%D7%99-%D7%A6%D7%A8%D7%99%D7%9B%D7%94-%D7%91%D7%A4%D7%95%D7%A2%D7%9C-%D7%90%D7%95-%D7%A2%D7%A8%D7%9A-%D7%A9%D7%95%D7%9C%D7%99,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-02-07,2022-02-07,2022-02-07,2022-02-07,,,דיני משפחה,family-law,,,,,,,,1,101,0.99%,14.0,3,1788,0.17%,46.8,מזונות אלמנה | גבי מגנזי מתחתן | הלכת ורד מזונות | חזי סימן טוב ואשתו | כלל חישוב 12 הוצאה לפועל,LOW,הלכת ורד מזונות,1 competing queries,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,NORMAL,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
173,wp-rest+gsc-api+old-inventory,8177,articles,publish,https://jus-tice.co.il/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%95%D7%94%D7%95%D7%A6%D7%90%D7%95%D7%AA-%D7%94%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%95%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA-%D7%A9%D7%9C-3-%D7%A7%D7%98%D7%99%D7%A0%D7%99%D7%9D-%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A4%D7%A1%D7%93-%D7%A2%D7%9E%D7%A9-49763-12-21,%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%95%d7%94%d7%95%d7%a6%d7%90%d7%95%d7%aa-%d7%94%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%95%d7%94%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%a9%d7%9c-3-%d7%a7%d7%98%d7%99,דמי מזונות והוצאות החינוך והבריאות של 3 קטינים ערעור פס&#8221;ד (עמ&#8221;ש 49763-12-21),דמי מזונות והוצאות החינוך והבריאות של 3 קטינים ערעור פס&#8221;ד (עמ&#8221;ש 49763-12-21),,,,https://jus-tice.co.il/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%95%D7%94%D7%95%D7%A6%D7%90%D7%95%D7%AA-%D7%94%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%95%D7%94%D7%91%D7%A8%D7%99%D7%90%D7%95%D7%AA-%D7%A9%D7%9C-3-%D7%A7%D7%98%D7%99%D7%A0%D7%99%D7%9D-%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A4%D7%A1%D7%93-%D7%A2%D7%9E%D7%A9-49763-12-21,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,YES,UNKNOWN,,,,,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-12-08,2022-12-08,2022-12-08,2022-12-08,,,פסקי דין גירושין דיני משפחה 2022,family-law,,,,,,,,0,0,0%,NOT_IN_GSC_3M,6,2680,0.22%,49.0,,MEDIUM,,,NEEDS_OWNER_REVIEW,,UNKNOWN_NEEDS_APPROVAL,,,HIGH,NEEDS_MAPPING,,,,"Article,BreadcrumbList","author,reviewer,last-updated",Needs disclaimer,,,,,,READY_FOR_REVIEW,YES,NO_GSC_3M;NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
