file,best_rank,url,word_count,title_or_status,ranks_for
036,2,https://www.gn-law.co.il/,1676,"עורכי דין רשלנות רפואית – הצלחה מוכחת כבר 20 שנים | נסים-דר, עורכי דין",עורך דין רשלנות רפואית
073,2,https://www.s-klaw.co.il/information/blog/most-common-types-of-medical-malpractice/,1503,6 סוגים נפוצים של רשלנות רפואית - עורך דין שמואל קשיוב,טעויות רפואיות נפוצות
037,2,https://www.gn-law.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94/,1465,"רשלנות רפואית בלידה – ייעוץ ותביעה | עו""ד גיא נסים ועו""ד אביחי דר",עורך דין לפגיעות לידה; איך להגיש תביעת רשלנות רפואית בלידה; עורך דין רשלנות רפואית בלידה מומלץ
047,2,https://www.gn-law.co.il/medical-malpractice-in-diagnosis/,1374,"רשלנות רפואית באבחון מחלות🩺מידע משפטי | נסים-דר, עו""ד",רשלנות רפואית באבחון
074,2,https://www.s-klaw.co.il/information/guides/settlement-vs-trial-medical-malpractice-claims/,1211,פשרה בתביעת רשלנות רפואית: המדריך המלא לנפגעים 2025,הסכם פשרה רשלנות רפואית
024,2,https://www.allrights.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%94%D7%A8%D7%99%D7%95%D7%9F/,1102,עורך דין רשלנות רפואית בהריון - נלחמים עבור כל זכויותיכם | קול הזכויות,רשלנות רפואית בהריון
068,2,https://www.rlaw.co.il/%D7%AA%D7%97%D7%95%D7%9E%D7%99-%D7%A2%D7%99%D7%A1%D7%95%D7%A7/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%A0%D7%96%D7%A7-%D7%9E%D7%95%D7%97%D7%99-%D7%91%D7%9C%D7%99%D7%93%D7%94/,1053,"נזק מוחי בלידה בעקבות רשלנות רפואית בלידה או בהריון | רפאל אלמוג ושות', עורכי די",נזק מוחי בלידה
078,2,https://www.sabag-law.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,872,"רשלנות רפואית • תחומים, מידע ותהליך התביעה • משרד עו""ד איילת סבג",הוכחת רשלנות רפואית
005,2,https://dental-law.co.il/,832,"רשלנות רפואית - עו""ד מומלץ ד""ר אהרון חיות",רשלנות רפואית שיניים
046,2,https://www.gn-law.co.il/medical-malpractice-and-the-national-insurance/,741,"תביעת רשלנות רפואית והביטוח הלאומי | רשלנות רפואית | נסים-דר, עורכי דין",אחוזי נכות ופיצויים רשלנות רפואית
076,2,https://www.s-klaw.co.il/malpractice/hospitals/%D7%94%D7%A8%D7%93%D7%9E%D7%94/,564,רשלנות רפואית בהרדמה - מתי זה קורה ולמי לפנות? - עורך דין שמואל קשיוב,רשלנות רפואית בהרדמה
012,2,https://he.hadassah.org.il/hadassahpedia/paralysis-in-the-name-of-bell/,0,BLOCKED-403,שיתוק קלומקה
014,2,https://he.wikipedia.org/wiki/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA_%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,0,BLOCKED-403,מקרי רשלנות רפואית בישראל; דיני נזיקין רשלנות רפואית; רשלנות רפואית בארצות הברית
061,2,https://www.lawtip.co.il/%D7%AA%D7%97%D7%95%D7%9D/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%9B%D7%9C%D7%9C%D7%99/%D7%A1%D7%95%D7%92%D7%99-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA/,0,BLOCKED-403 (site mid-migration: redirects to dev.lawtip.co.il — vulnerable competitor),דיני נזיקין רשלנות רפואית
011,3,https://fs.knesset.gov.il/globaldocs/MMM/9d739b84-d78a-e611-80c9-00155d020699/2_9d739b84-d78a-e611-80c9-00155d020699_11_8910.pdf,31644,,מקרי רשלנות רפואית בישראל; נתוני רשלנות רפואית בישראל 2026
055,3,https://www.lawreviews.co.il/search/medical-malpractice,4548,עורך דין רשלנות רפואית מומלץ - לפי 195 חוות דעת  | LawReviews,עורך דין רשלנות רפואית בלידה מומלץ
065,3,https://www.mt-law.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,4324,עורך דין רשלנות רפואית - שירות אישי עם 98% הצלחה - מרקמן טומשין ושות',עורכי דין רשלנות רפואית מובילים
006,3,https://dplaw.co.il/medical-malpractice-in-childbirth/,3284,רשלנות רפואית בלידה | דורית פילו עורך דין לתביעות רשלנות ונזקי גוף,עורך דין לפגיעות לידה
071,3,https://www.rofs.co.il/%D7%9E%D7%93%D7%A8%D7%99%D7%9B%D7%99%D7%9D/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%92%D7%A9%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%A1%D7%95%D7%92%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,3235,סוגי רשלנות רפואית - מדריך מקיף לזיהוי וסיווג - מדריך הגשת תביעת רשלנות רפואית,טעויות רפואיות נפוצות
003,3,https://atlaw.co.il/medical-malpractice-at-birth/,2984,"רשלנות רפואית בלידה: תביעת רשלנות בלידה [2026] | עו""ד ד""ר אהובה טיכו",עורך דין רשלנות רפואית בלידה מומלץ; רשלנות רפואית בלידה
027,3,https://www.caspisror.com/department/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%94%D7%A8%D7%99%D7%95%D7%9F/,2969,רשלנות רפואית בהריון - מידע על תביעות והסברים | כספי סרור,רשלנות רפואית בהריון
008,3,https://dplaw.co.il/medical-malpractice-in-surgery/,2947,רשלנות רפואית בניתוח | דורית פילו עורך דין לתביעות רשלנות ונזקי גוף,רשלנות רפואית בניתוח; תביעת רשלנות רפואית בניתוח
075,3,https://www.s-klaw.co.il/malpractice/birth/,2233,רשלנות רפואית בלידה - דעו את הזכויות שלכם - עורך דין שמואל קשיוב,איך להגיש תביעת רשלנות רפואית בלידה
032,3,https://www.df-law.co.il/medical-malpractice-obsolescence/,1829,"רשלנות רפואית התיישנות - עו""ד רשלנות רפואית דוד פייל",רשלנות רפואית התיישנות
049,3,https://www.gutmanadv-law.co.il/%D7%A9%D7%99%D7%AA%D7%95%D7%A7-%D7%9E%D7%95%D7%97%D7%99%D7%9F-%D7%9C%D7%90%D7%97%D7%A8-%D7%9C%D7%99%D7%93%D7%94/,1795,שיתוק מוחין CP לאחר לידה | גורמים ופיצוי - גוטמן אמיר משרד עורכי דין,נזק מוחי בלידה
026,3,https://www.caspisror.com/,1723,עורכי דין רשלנות רפואית עם מעל 40 שנות ניסיון | כספי סרור,עורך דין רשלנות רפואית
031,3,https://www.df-law.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%94%D7%A1%D7%9B%D7%9D-%D7%A4%D7%A9%D7%A8%D7%94-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,1364,"הסכם פשרה רשלנות רפואית וקבלת פיצויים |עו""ד רשלנות רפואית דוד פייל",הסכם פשרה רשלנות רפואית
045,3,https://www.gn-law.co.il/how-to-prove-medical-malpractice/,912,"הוכחת רשלנות רפואית | רשלנות רפואית המדריך | נסים-דר, עורכי דין",הוכחת רשלנות רפואית
004,3,https://barmats.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,900,שכר טרחה ברשלנות רפואית: מה המחיר שנשלם לעורך הדין? (כולל הכל),שכר טרחה עורך דין רשלנות רפואית
083,3,https://zar-adv.com/%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,870,"גרימת מוות ברשלנות - עו""ד פלילי נאוה זרנגר",גרימת מוות ברשלנות חוק העונשין
082,3,https://www.what2do.co.il/page10607.asp,654,"������ ������ ��������, �����?",אחוזי נכות ופיצויים רשלנות רפואית
079,3,https://www.sabag-law.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A0%D7%99%D7%AA%D7%95%D7%97/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%94%D7%A8%D7%93%D7%9E%D7%94/,602,"רשלנות רפואית בהרדמה • מגיע פיצוי? • משרד עו""ד איילת סבג",רשלנות רפואית בהרדמה
034,3,https://www.dr-kalish.co.il/post/%D7%A9%D7%99%D7%AA%D7%95%D7%A7-%D7%A2%D7%A6%D7%91-%D7%A9%D7%99%D7%A9%D7%99-%D7%A9%D7%99%D7%AA%D7%95%D7%A7-%D7%A2%D7%A6%D7%91-%D7%A9%D7%9C%D7%99%D7%A9%D7%99-%D7%A9%D7%99%D7%AA%D7%95%D7%A7-%D7%A2%D7%A6%D7%91-%D7%A8%D7%91%D7%99%D7%A2%D7%99,600,"שיתוק עצב שישי, שיתוק עצב שלישי, שיתוק עצב רביעי",שיתוק קלומקה
033,3,https://www.dotan-l.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%91%D7%90%D7%91%D7%97%D7%95%D7%9F-%D7%A8%D7%A4%D7%95%D7%90%D7%99/,571,רשלנות באבחון רפואי - דותן לינדנברג,רשלנות רפואית באבחון
051,3,https://www.kolzchut.org.il/he/%D7%A0%D7%96%D7%A7_%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA_%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA_%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,499,נזק בתביעת רשלנות רפואית (מושג) – כל-זכות,דיני נזיקין רשלנות רפואית
059,3,https://www.lawtip.co.il/%D7%AA%D7%97%D7%95%D7%9D/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%9B%D7%9C%D7%9C%D7%99/%D7%A0%D7%92%D7%93-%D7%9E%D7%99-%D7%9E%D7%92%D7%99%D7%A9%D7%99%D7%9D-%D7%AA%D7%91%D7%99%D7%A2%D7%94/,0,BLOCKED-403 (site mid-migration: redirects to dev.lawtip.co.il — vulnerable competitor),פיצויים ברשלנות רפואית
063,3,https://www.lawtip.co.il/%D7%AA%D7%97%D7%95%D7%9D/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D/,0,BLOCKED-403 (site mid-migration: redirects to dev.lawtip.co.il — vulnerable competitor),רשלנות רפואית שיניים
028,4,https://www.caspisror.com/department/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94/,3551,רשלנות רפואית בלידה | תביעות ומידע | כספי סרור,רשלנות רפואית בלידה
020,4,https://nr-law.net/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D/,2664,רשלנות רפואית שיניים: כל המידע החשוב כולל פסקי דין | נתן ראט ושות',רשלנות רפואית שיניים
009,4,https://drshrem-law.co.il/brain-damage-from-lack-of-oxygen-at-birth/,2141,"תביעות בגין נזק מוחי מחוסר חמצן בלידה (תשניק) - עו""ד ד""ר דוד שרים",נזק מוחי בלידה
039,4,https://www.gn-law.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%94%D7%A8%D7%99%D7%95%D7%9F/,1967,"רשלנות רפואית בהריון – עורכי דין לפיצויים מרשלנות בהריון | נסים-דר, עו""ד",רשלנות רפואית בהריון
081,4,https://www.uria-law.com/%D7%A2%D7%95%D7%93-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A0%D7%99%D7%AA%D7%95%D7%97/,1739,"רשלנות רפואית בניתוח: מתי כדאי לתבוע ואיך? - עו""ד עמית אוריה",רשלנות רפואית בניתוח; תביעת רשלנות רפואית בניתוח
030,4,https://www.df-law.co.il/%D7%97%D7%99%D7%A9%D7%95%D7%91-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,1359,"חישוב פיצויים ברשלנות רפואית כך מבוצעת הערכה כספיית | עו""ד דויד פייל",פיצויים ברשלנות רפואית
001,4,https://adv-sb.com/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%90%D7%91%D7%97%D7%95%D7%9F/,1206,"רשלנות רפואית באבחון מחלה - ייצוג משפטי מקצועי בתביעות רשלנות | שחר, בן סהל ושות",רשלנות רפואית באבחון
010,4,https://emergencymed.org.il/%D7%9E%D7%94%D7%A4%D7%9A-%D7%91%D7%93%D7%99%D7%A0%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%90%D7%A8%D7%94%D7%91-%D7%9E%D7%A9%D7%A7%D7%9C-%D7%A8/articles-2/,1128,"מהפך בדיני רשלנות רפואית בארה""ב: משקל רב יותר לקווים מנחים - האיגוד הישראלי לרפו",רשלנות רפואית בארצות הברית
066,4,https://www.ranshapira.co.il/%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,1060,שכר טרחה בתביעות רשלנות רפואית | רן שפירא - משרד עורכי דין,שכר טרחה עורך דין רשלנות רפואית
069,4,https://www.rofs.co.il/,1053,עורכי דין רשלנות רפואית מובילים בישראל | רון-פסטינגר,עורכי דין רשלנות רפואית מובילים
019,4,https://mano-law.co.il/%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D-%D7%95%D7%A7%D7%98%D7%A2%D7%99-%D7%A2%D7%99%D7%AA%D7%95%D7%A0%D7%95%D7%AA/%D7%97%D7%99%D7%A9%D7%95%D7%91-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA/,1050,חישוב פיצויים ברשלנות רפואית - עורך דין ניסן מנו,אחוזי נכות ופיצויים רשלנות רפואית
025,4,https://www.aradlaw.co.il/%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A7%D7%A8%D7%A2-%D7%91%D7%9C%D7%99%D7%93%D7%94/,873,רשלנות רפואית בקרע בלידה | עורך דין מוטי ארד,עורך דין לפגיעות לידה
015,4,https://law-cohen.co.il/20-%D7%94%D7%9E%D7%A7%D7%A8%D7%99%D7%9D-%D7%94%D7%A0%D7%A4%D7%95%D7%A6%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%AA%D7%A8-%D7%9C%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8/,862,20 המקרים הנפוצים ביותר לתביעות רשלנות רפואית בישראל - יעקב (קובי) כהן,מקרי רשלנות רפואית בישראל
043,4,https://www.gn-law.co.il/compensation-for-negligent-anesthesia/,733,"פיצוי בשל רשלנות בהרדמה | סכומים ברשלנות רפואית | נסים-דר, עורכי דין",רשלנות רפואית בהרדמה
070,4,https://www.rofs.co.il/%D7%91%D7%9C%D7%95%D7%92/%D7%A0%D7%AA%D7%95%D7%A0%D7%99%D7%9D-%D7%9B%D7%A1%D7%A4%D7%99%D7%99%D7%9D-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,657,"נתונים כספיים בתביעות רשלנות רפואית –עו""ד יראון פסטינגר - משרד רון-פסטינגר",נתוני רשלנות רפואית בישראל 2026
052,4,https://www.kolzchut.org.il/he/%D7%AA%D7%91%D7%99%D7%A2%D7%94_%D7%91%D7%A2%D7%A7%D7%91%D7%95%D7%AA_%D7%9C%D7%99%D7%93%D7%AA_%D7%90%D7%93%D7%9D_%D7%A2%D7%9D_%D7%A0%D7%9B%D7%95%D7%AA_%D7%91%D7%A9%D7%9C_%D7%9B%D7%A9%D7%9C_%D7%91%D7%90%D7%91%D7%97%D7%95%D7%9F_%D7%90%D7%95_%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA_%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA,626,תביעה בעקבות לידת אדם עם נכות בשל כשל באבחון או רשלנות רפואית (הליך) – כל-זכות,איך להגיש תביעת רשלנות רפואית בלידה
