query,page,clicks,impressions,ctr,position
חתימה על תצהיר בחינם,https://jus-tice.co.il/free-affidavit-sample/,14,471,0.029723991507430998,8.501061571125266
טופס 6 בקשה לסעד דחוף,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,14,304,0.046052631578947366,7.105263157894737
תביעה על מכירת רכב לא תקין,https://jus-tice.co.il/%D7%A8%D7%AA%D7%A7-38215-11-21-%D7%A9%D7%95%D7%A1%D7%98%D7%A8%D7%9E%D7%9F-%D7%A0-%D7%90%D7%9C%D7%91%D7%A8-%D7%A6%D7%99%D7%99-%D7%A8%D7%9B%D7%91/,14,407,0.0343980343980344,8.56019656019656
הצהרת אבהות ברבנות,https://jus-tice.co.il/%D7%94%D7%A6%D7%94%D7%A8%D7%AA-%D7%90%D7%91%D7%94%D7%95%D7%AA-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/,13,39,0.3333333333333333,1.282051282051282
מרבד,https://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,13,6410,0.0020280811232449296,9.522308892355694
ערר על החלטת קצין משטרה,https://jus-tice.co.il/psakdin/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%A7%D7%A6%D7%99%D7%9F-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A1%D7%A2%D7%99%D7%A3-44-%D7%90-%D7%A9/,13,139,0.09352517985611511,4.0071942446043165
תעודת יושר pdf,https://jus-tice.co.il/,12,53,0.22641509433962265,2.150943396226415
הסכם גירושין דוגמא doc,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,11,557,0.019748653500897665,10.400359066427288
עורך דין פלילי מחירון,https://jus-tice.co.il/%D7%9E%D7%97%D7%99%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,11,731,0.015047879616963064,4.647058823529411
עורכי דין לפי התמחות,https://jus-tice.co.il/,11,844,0.013033175355450236,8.662322274881516
רשימת מומחים מטעם בית המשפט,https://jus-tice.co.il/%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%99%D7%9D-%D7%9C%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F/,11,553,0.019891500904159132,8.244122965641953
שמעון עמר פונטיאק,https://jus-tice.co.il/%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%98%D7%9C%D7%99-%D7%97%D7%99%D7%99%D7%9E%D7%95%D7%91%D7%99%D7%A5-%D7%A4%D7%A1%D7%93-%D7%A7%D7%91%D7%9C%D7%AA-%D7%93%D7%91%D7%A8-%D7%91%D7%9E%D7%A8%D7%9E%D7%94-%D7%91%D7%A0%D7%A1%D7%99%D7%91%D7%95%D7%AA-%D7%9E%D7%97%D7%9E%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9C%D7%91%D7%A0%D7%AA-%D7%94%D7%95%D7%9F-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%A0%D7%94%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%90%D7%92%D7%99%D7%93/,11,137,0.08029197080291971,4.839416058394161
תעודת יושר pdf,https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,11,475,0.023157894736842106,6.488421052631579
תצהיר דוגמא וורד,https://jus-tice.co.il/free-affidavit-sample/,11,227,0.048458149779735685,7.158590308370044
אירית קלמן ברום,https://jus-tice.co.il/%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%A0%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%AA%D7%90-4392-03-23/,10,251,0.0398406374501992,4.509960159362549
אלעד פרסקי,https://jus-tice.co.il/55188-07-20/,10,779,0.012836970474967908,7.299101412066753
בקשה לתעודת מידע פלילי,https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,10,1133,0.0088261253309797,7.269196822594881
להב 433 טלפון,https://jus-tice.co.il/lahav-433/,10,609,0.016420361247947456,7.302134646962233
עורך דין פלילי מחירון,https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,10,687,0.01455604075691412,2.5458515283842793
פסק דין פלילי,https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A1%D7%A7%D7%99-%D7%93%D7%99%D7%9F-%D7%97%D7%A9%D7%95%D7%91%D7%99%D7%9D/,10,280,0.03571428571428571,10.607142857142858
פסקי דין פליליים,https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A1%D7%A7%D7%99-%D7%93%D7%99%D7%9F-%D7%97%D7%A9%D7%95%D7%91%D7%99%D7%9D/,10,396,0.025252525252525252,10.037878787878787
תצהיר להורדה,https://jus-tice.co.il/free-affidavit-sample/,10,273,0.03663003663003663,7.853479853479853
השופטת ענת הלר כריש,https://jus-tice.co.il/30767-05-21/,9,89,0.10112359550561797,4.797752808988764
חיפוש עורכי דין,https://jus-tice.co.il/,9,1401,0.006423982869379015,12.330478229835832
כחול לבן טלגרם,https://jus-tice.co.il/53431-10-21/,9,2000,0.0045,15.218
עדי הדר שופט,https://jus-tice.co.il/decision75385-12-20/,9,530,0.016981132075471698,7.050943396226415
גירושים מכוערים,https://jus-tice.co.il/%D7%94%D7%98%D7%A8%D7%99%D7%A7%D7%99%D7%9D-%D7%94%D7%9E%D7%9C%D7%95%D7%9B%D7%9C%D7%9B%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%AA%D7%A8-%D7%9C%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/,8,112,0.07142857142857142,4.428571428571429
חוזה שכירות אונליין,https://jus-tice.co.il/online-rent-agreement/,8,162,0.04938271604938271,6.401234567901234
חוק החוזים תרופות,https://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%94%D7%97%D7%95%D7%96%D7%99%D7%9D-%D7%AA%D7%A8%D7%95%D7%A4%D7%95%D7%AA-%D7%91%D7%A9%D7%9C-%D7%94%D7%A4%D7%A8%D7%AA-%D7%97%D7%95%D7%96%D7%94-%D7%AA%D7%A9%D7%9C%D7%90-1970/,8,7853,0.0010187189609066599,8.186043550235578
טופס הסכם גירושין להורדה,https://jus-tice.co.il/free-divorce-agreement-template/,8,215,0.037209302325581395,6.804651162790698
עדות שקר בחקירה,https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%99%D7%AA-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%A1%D7%A4%D7%A8-25-%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%95%D7%AA-%D7%A4%D7%AA%D7%99%D7%97%D7%94-%D7%91%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%95%D7%94%D7%A2%D7%9E%D7%93%D7%94-%D7%9C%D7%93%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F-%D7%97%D7%A9%D7%93-%D7%9C%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%90%D7%9E%D7%A8%D7%94-%D7%90%D7%95-%D7%A2%D7%93%D7%95%D7%AA-%D7%9B%D7%95%D7%96%D7%91%D7%AA/,8,41,0.1951219512195122,2.5365853658536586
פסק דין זדורוב,https://jus-tice.co.il/%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%97%D7%95%D7%96%D7%A8-%D7%A9%D7%9C-%D7%A8%D7%95%D7%9E%D7%9F-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91-%D7%AA%D7%A4%D7%97-502-07/,8,50,0.16,4.82
קורסים לעורכי דין,https://jus-tice.co.il/legal-courses-for-lawyers/,8,80,0.1,20.6875
רצח מדרגה ראשונה,https://jus-tice.co.il/murder-in-united-states-law/,8,719,0.011126564673157162,6.777468706536856
שכר עורכי דין 2025,https://jus-tice.co.il/lawyer-fee-outlook/,8,355,0.022535211267605635,7.622535211267605
תביעה אזרחית נגררת לפלילים דוגמא,https://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%A0%D7%92%D7%A8%D7%A8%D7%AA-%D7%9C%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D-%D7%AA%D7%90-38003-03-19/,8,225,0.035555555555555556,8.302222222222223
אורית בן דור ליבל,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%A9%D7%90%D7%95%D7%A9%D7%A8-%D7%95%D7%A7%D7%99%D7%91%D7%9C-%D7%AA%D7%95%D7%A7%D7%A3-%D7%A9%D7%9C-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%AA%D7%94%D7%A1-27071-11-19/,7,173,0.04046242774566474,7.855491329479769
איפה הכי זול לקנות דירה בעולם,https://jus-tice.co.il/low-value-invest-abroad/,7,134,0.05223880597014925,2.074626865671642
גניבה מחנות,https://jus-tice.co.il/shoplifting/,7,156,0.04487179487179487,1.3525641025641026
הסכם גירושין דוגמא doc,https://jus-tice.co.il/free-divorce-agreement-template/,7,604,0.011589403973509934,5.819536423841059
חוזה שכירות 2025,https://jus-tice.co.il/online-rent-agreement/,7,26,0.2692307692307692,6.269230769230769
ייעוץ עורך דין אונליין חינם,https://jus-tice.co.il/,7,1779,0.0039347948285553686,11.614390106801574
כמה עולה לקנות בית בתאילנד,https://jus-tice.co.il/thailand-real-estate/,7,213,0.03286384976525822,6.314553990610329
להב 433,https://jus-tice.co.il/lahav-433/,7,1616,0.004331683168316832,12.227722772277227
מחשבון מזונות,https://jus-tice.co.il/%D7%9E%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D/,7,848,0.008254716981132075,20.484669811320753
סיגלית אופק שופטת,https://jus-tice.co.il/%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%95%D7%AA-%D7%A2%D7%96%D7%91%D7%95%D7%9F-%D7%A9%D7%9E%D7%A0%D7%94%D7%9C%D7%99%D7%9D-%D7%A9%D7%A0%D7%99-%D7%90%D7%97%D7%99%D7%9D-%D7%91%D7%A9%D7%9C-%D7%A9%D7%AA%D7%99-%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA-%D7%A9%D7%94%D7%95%D7%AA%D7%99%D7%A8%D7%94-%D7%90%D7%9E%D7%9D-%D7%AA%D7%A2-62835-08-19/,7,213,0.03286384976525822,5.460093896713615
עורך דין אתיופי,https://jus-tice.co.il/ethiopia-lawyer/,7,394,0.017766497461928935,4.236040609137056
עורך דין לעסקים קטנים,https://jus-tice.co.il/types-of-lawyers-small-business/,7,1435,0.004878048780487805,2.8905923344947735
עורך דין מקרקעין ייעוץ חינם,https://jus-tice.co.il/,7,868,0.008064516129032258,11.858294930875577
עורך דין פלילי שכר,https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,7,443,0.01580135440180587,1.670428893905192
תצהיר דוגמא,https://jus-tice.co.il/free-affidavit-sample/,7,484,0.014462809917355372,7.603305785123967
תקנון אתר לדוגמא,https://jus-tice.co.il/sample-terms-and-conditions-template/,7,260,0.026923076923076925,7.280769230769231
אזרחות יוונית,https://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/,6,369,0.016260162601626018,8.932249322493224
אישור משטרה העדר עבירות מיניות מקוון,https://jus-tice.co.il/%D7%98%D7%95%D7%A4%D7%A1-%D7%9C%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%94%D7%A2%D7%A1%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A2%D7%91%D7%A8%D7%99%D7%99%D7%A0%D7%99-%D7%9E%D7%99%D7%9F-%D7%91%D7%9E%D7%95%D7%A1%D7%93-%D7%94%D7%9E%D7%9B%D7%95%D7%95%D7%9F-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%9C%D7%A7%D7%98%D7%99%D7%A0%D7%99%D7%9D/,6,553,0.0108499095840868,8.325497287522605
דוגמא להסכם גירושין,https://jus-tice.co.il/free-divorce-agreement-template/,6,666,0.009009009009009009,8.23123123123123
דרכון יווני,https://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/,6,347,0.01729106628242075,7.5706051873198845
הגירה לפורטוגל 2025,https://jus-tice.co.il/portugal-relocation/,6,78,0.07692307692307693,2.8974358974358974
הסכם גירושין בהסכמה,https://jus-tice.co.il/free-divorce-agreement-template/,6,3965,0.0015132408575031526,10.328625472887769
הסכם גירושין בהסכמה להורדה,https://jus-tice.co.il/free-divorce-agreement-template/,6,178,0.033707865168539325,4.966292134831461
חיפוש עורך דין,https://jus-tice.co.il/,6,975,0.006153846153846154,9.096410256410257
כחול לבן בטלגרם,https://jus-tice.co.il/53431-10-21/,6,762,0.007874015748031496,10.553805774278215
כמה עולה עורך דין פלילי,https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,6,275,0.02181818181818182,2.501818181818182
מימון תביעות משפטיות,https://jus-tice.co.il/legal_financing/,6,107,0.056074766355140186,12.94392523364486
סעיף כוח עליון,https://jus-tice.co.il/force-majeure/,6,82,0.07317073170731707,3.073170731707317
עורך דין פלילי מפורסם,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9E%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%AA%D7%A8-%D7%9C%D7%94%D7%92%D7%A0%D7%94-%D7%A4%D7%9C%D7%99%D7%9C/,6,1536,0.00390625,7.96484375
עורך דין פלילי שכר,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A9%D7%9B%D7%A8-%D7%9B%D7%9E%D7%94-%D7%9E%D7%A8%D7%95%D7%95%D7%99%D7%97-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C/,6,500,0.012,2.5060000000000002
רמי בז'ה שופט,https://jus-tice.co.il/divorce-resource-balancing-case21019-01-21/,6,47,0.1276595744680851,3.978723404255319
רשות ניירות ערך טלפון,https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,6,160,0.0375,9.55
ששי גז מחיר,https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,6,260,0.023076923076923078,6.484615384615385
תביעות פלילי,https://jus-tice.co.il/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94/,6,820,0.007317073170731708,5.748780487804878
תחנת משטרה גליל מערבי טלפון,https://jus-tice.co.il/%D7%AA%D7%97%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%98%D7%A8%D7%94-%D7%9B%D7%AA%D7%95%D7%91%D7%AA-%D7%98%D7%9C%D7%A4%D7%95%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94-%D7%90%D7%A8%D7%A6%D7%99%D7%AA-%D7%9E%D7%A2%D7%95%D7%93%D7%9B%D7%9F/,6,339,0.017699115044247787,5.1386430678466075
תצהיר לדוגמא,https://jus-tice.co.il/free-affidavit-sample/,6,142,0.04225352112676056,7.352112676056338
jus-tice.co.il,https://jus-tice.co.il/,5,40,0.125,1
אזרחות מלטה,https://jus-tice.co.il/malta-citizenship-by-investment/,5,68,0.07352941176470588,2.5294117647058822
אילן ציוני,https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,5,96,0.052083333333333336,9.90625
ביטול צו קיום צוואה,https://jus-tice.co.il/articles/%D7%AA%D7%A2-45543-11-21-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A6%D7%95-%D7%A7%D7%99%D7%95%D7%9D-%D7%A6%D7%95%D7%95%D7%90%D7%94-%D7%9C%D7%90%D7%97%D7%A8-%D7%92%D7%99/,5,1756,0.0028473804100227792,22.874715261958997
ג'ון מורגן,https://jus-tice.co.il/morgan-morgan/,5,83,0.060240963855421686,5.457831325301205
הסכם גירושין,https://jus-tice.co.il/free-divorce-agreement-template/,5,3817,0.0013099292638197536,28.38197537332984
הסכם גירושין pdf,https://jus-tice.co.il/free-divorce-agreement-template/,5,965,0.0051813471502590676,5.662176165803109
הסכם גירושין דוגמא,https://jus-tice.co.il/free-divorce-agreement-template/,5,1199,0.004170141784820684,8.70975813177648
הסכם ממון דוגמא חינם,https://jus-tice.co.il/prenuptial-agreement-sample/,5,341,0.01466275659824047,7.451612903225806
השופט עדי הדר,https://jus-tice.co.il/decision75385-12-20/,5,238,0.02100840336134454,6.626050420168068
ורד ריקנטי רוסהר,https://jus-tice.co.il/40939-11-19/,5,211,0.023696682464454975,4.507109004739336
חגית מטלין,https://jus-tice.co.il/%D7%AA%D7%9E%D7%A9-14076-10-16-%D7%A4%D7%9C%D7%95%D7%A0%D7%99%D7%AA-%D7%A0-%D7%A4%D7%9C%D7%95%D7%A0%D7%99/,5,264,0.01893939393939394,5.09469696969697
יובל כרמי,https://jus-tice.co.il/%D7%AA%D7%A47140-09-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%9B%D7%A8%D7%9E%D7%99/,5,535,0.009345794392523364,11.054205607476636
יובל כרמי פסק דין,https://jus-tice.co.il/%D7%AA%D7%A47140-09-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%9B%D7%A8%D7%9E%D7%99/,5,7,0.7142857142857143,1.5714285714285714
סיגלית אופק,https://jus-tice.co.il/%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%95%D7%AA-%D7%A2%D7%96%D7%91%D7%95%D7%9F-%D7%A9%D7%9E%D7%A0%D7%94%D7%9C%D7%99%D7%9D-%D7%A9%D7%A0%D7%99-%D7%90%D7%97%D7%99%D7%9D-%D7%91%D7%A9%D7%9C-%D7%A9%D7%AA%D7%99-%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA-%D7%A9%D7%94%D7%95%D7%AA%D7%99%D7%A8%D7%94-%D7%90%D7%9E%D7%9D-%D7%AA%D7%A2-62835-08-19/,5,213,0.023474178403755867,5.417840375586854
עוולת הרשלנות,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9E%D7%94%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A2%D7%95%D7%95%D7%9C%D7%AA-%D7%94%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,5,515,0.009708737864077669,4.867961165048543
עורך דין,https://jus-tice.co.il/,5,2089,0.0023934897079942556,59.24174246050742
עורך דין אוקראינה,https://jus-tice.co.il/ukraine-lawyers/,5,162,0.030864197530864196,1.0679012345679013
עורך דין בפורטוגל,https://jus-tice.co.il/portugal-lawyers/,5,160,0.03125,1.70625
עורך דין דיני עבודה ייעוץ חינם,https://jus-tice.co.il/,5,1774,0.002818489289740699,19.289177001127396
