query,page,clicks,impressions,ctr,position
אביגיל ון קרפלד,https://jus-tice.co.il/%D7%92%D7%99%D7%9C%D7%95%D7%99-%D7%A0%D7%90%D7%95%D7%AA-%D7%97%D7%A1%D7%A8-%D7%A9%D7%A0%D7%A2%D7%A9%D7%94-%D7%91%D7%A2%D7%A1%D7%A7%D7%AA-%D7%9E%D7%9B%D7%A8-%D7%91%D7%A8%D7%A9%D7%AA-%D7%94%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%A0%D7%98/,39,609,0.06403940886699508,5.7011494252873565
איפה הכי זול לקנות דירה בעולם,https://jus-tice.co.il/low-value-invest-abroad/,39,269,0.1449814126394052,1.7100371747211895
הצהרת אבהות ברבנות,https://jus-tice.co.il/%D7%94%D7%A6%D7%94%D7%A8%D7%AA-%D7%90%D7%91%D7%94%D7%95%D7%AA-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/,39,111,0.35135135135135137,1.5675675675675675
רשות ניירות ערך בעלי תפקידים,https://jus-tice.co.il/wp-content/uploads/2022/06/06102016_1.pdf,39,279,0.13978494623655913,4.602150537634408
יובל כרמי גזר דין,https://jus-tice.co.il/%D7%AA%D7%A47140-09-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%9B%D7%A8%D7%9E%D7%99/,38,490,0.07755102040816327,4.9
חיפוש עורך דין לפי שם,https://jus-tice.co.il/,35,5773,0.006062705698943357,8.170275420058895
כתיבה משפטית,https://jus-tice.co.il/legal-writing/,35,656,0.053353658536585365,4.361280487804878
איתן בייקר עורך דין,https://jus-tice.co.il/baker-mckenzie/,34,361,0.09418282548476455,5.919667590027701
יובל כרמי,https://jus-tice.co.il/%D7%AA%D7%A47140-09-21%D7%9E%D7%93%D7%99%D7%A0%D7%AA-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%A0-%D7%9B%D7%A8%D7%9E%D7%99/,33,2521,0.013090043633478779,10.333597778659263
אזרחות מלטה,https://jus-tice.co.il/malta-citizenship-by-investment/,32,174,0.1839080459770115,2.1724137931034484
ערר על החלטת קצין משטרה,https://jus-tice.co.il/psakdin/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%A7%D7%A6%D7%99%D7%9F-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A1%D7%A2%D7%99%D7%A3-44-%D7%90-%D7%A9/,31,339,0.09144542772861357,4.504424778761062
חוזה שכירות סטנדרטי 2025,https://jus-tice.co.il/online-rent-agreement/,29,386,0.07512953367875648,5.629533678756476
הילה גורביץ עובדיה,https://jus-tice.co.il/decision5987-10-16/,28,412,0.06796116504854369,5.050970873786408
ענת הלר כריש,https://jus-tice.co.il/30767-05-21/,28,524,0.05343511450381679,5.6316793893129775
אביים ברקאי,https://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9B%D7%A0%D7%92%D7%93-%D7%9C%D7%A7%D7%95%D7%97%D7%94/,27,2603,0.010372646945831733,4.547445255474452
שלי פרקש,https://jus-tice.co.il/%D7%A6%D7%95-%D7%9E%D7%A0%D7%99%D7%A2%D7%94-%D7%96%D7%9E%D7%A0%D7%99-%D7%9C%D7%9E%D7%A0%D7%99%D7%A2%D7%AA-%D7%93%D7%99%D7%A1%D7%A4%D7%95%D7%96%D7%99%D7%A6%D7%99%D7%94-%D7%91%D7%9E%D7%A0%D7%99%D7%95%D7%AA/,26,369,0.07046070460704607,3.607046070460705
כמה עולה עורך דין פלילי,https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,25,628,0.03980891719745223,2.2213375796178343
תעודת יושר pdf,https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,25,1218,0.020525451559934318,6.64696223316913
תצהיר דוגמא,https://jus-tice.co.il/free-affidavit-sample/,25,1473,0.01697216564833673,7.653767820773931
עורך דין פלילי שכר,https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,24,925,0.025945945945945945,1.6464864864864865
תביעה על מכירת רכב לא תקין,https://jus-tice.co.il/%D7%A8%D7%AA%D7%A7-38215-11-21-%D7%A9%D7%95%D7%A1%D7%98%D7%A8%D7%9E%D7%9F-%D7%A0-%D7%90%D7%9C%D7%91%D7%A8-%D7%A6%D7%99%D7%99-%D7%A8%D7%9B%D7%91/,23,645,0.03565891472868217,9.099224806201551
תביעות פלילי,https://jus-tice.co.il/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94/,23,1459,0.015764222069910898,5.128169979437971
תצהיר דוגמא וורד,https://jus-tice.co.il/free-affidavit-sample/,23,511,0.04500978473581213,7.336594911937378
פסק דין זדורוב,https://jus-tice.co.il/%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%97%D7%95%D7%96%D7%A8-%D7%A9%D7%9C-%D7%A8%D7%95%D7%9E%D7%9F-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91-%D7%AA%D7%A4%D7%97-502-07/,22,113,0.19469026548672566,3.47787610619469
שמעון עמר פונטיאק,https://jus-tice.co.il/%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%98%D7%9C%D7%99-%D7%97%D7%99%D7%99%D7%9E%D7%95%D7%91%D7%99%D7%A5-%D7%A4%D7%A1%D7%93-%D7%A7%D7%91%D7%9C%D7%AA-%D7%93%D7%91%D7%A8-%D7%91%D7%9E%D7%A8%D7%9E%D7%94-%D7%91%D7%A0%D7%A1%D7%99%D7%91%D7%95%D7%AA-%D7%9E%D7%97%D7%9E%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9C%D7%91%D7%A0%D7%AA-%D7%94%D7%95%D7%9F-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%A0%D7%94%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%90%D7%92%D7%99%D7%93/,22,227,0.09691629955947137,4.955947136563877
תוצרת כחול לבן טלגרם,https://jus-tice.co.il/53431-10-21/,22,3961,0.00555415299166877,9.043675839434487
תצהיר להורדה,https://jus-tice.co.il/free-affidavit-sample/,22,585,0.037606837606837605,7.102564102564102
עורך דין פלילי מחירון,https://jus-tice.co.il/%D7%9E%D7%97%D7%99%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/,21,1287,0.016317016317016316,5.894327894327894
פירמה עורכי דין,https://jus-tice.co.il/what-is-a-law-firm/,21,463,0.04535637149028078,1.8250539956803455
דרכון יווני,https://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/,20,818,0.02444987775061125,6.595354523227384
זדורוב פסק דין,https://jus-tice.co.il/%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%97%D7%95%D7%96%D7%A8-%D7%A9%D7%9C-%D7%A8%D7%95%D7%9E%D7%9F-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91-%D7%AA%D7%A4%D7%97-502-07/,20,181,0.11049723756906077,2.74585635359116
עדות שקר בחקירה,https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%99%D7%AA-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%A1%D7%A4%D7%A8-25-%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%95%D7%AA-%D7%A4%D7%AA%D7%99%D7%97%D7%94-%D7%91%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%95%D7%94%D7%A2%D7%9E%D7%93%D7%94-%D7%9C%D7%93%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%9F-%D7%97%D7%A9%D7%93-%D7%9C%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%90%D7%9E%D7%A8%D7%94-%D7%90%D7%95-%D7%A2%D7%93%D7%95%D7%AA-%D7%9B%D7%95%D7%96%D7%91%D7%AA/,20,154,0.12987012987012986,2.5194805194805197
עורך דין,https://jus-tice.co.il/,19,5686,0.003341540626099191,32.9215617305663
איך נהיים שופטים,https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%9E%D7%91%D7%A7%D7%A9%D7%99%D7%9D-%D7%9C%D7%94%D7%AA%D7%9E%D7%A0%D7%95%D7%AA-%D7%9C%D7%9E%D7%A9%D7%A8%D7%94-%D7%A9%D7%99%D7%A4%D7%95%D7%98%D7%99%D7%AA/,18,188,0.09574468085106383,3.622340425531915
בקשה לתעודת מידע פלילי,https://jus-tice.co.il/apply-for-police-criminal-information-certificates/,18,2593,0.006941766293868106,7.091014269186271
עוולת הרשלנות,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9E%D7%94%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A2%D7%95%D7%95%D7%9C%D7%AA-%D7%94%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,18,1199,0.015012510425354461,4.886572143452877
תביעה אזרחית נגררת לפלילים דוגמא,https://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%90%D7%96%D7%A8%D7%97%D7%99%D7%AA-%D7%A0%D7%92%D7%A8%D7%A8%D7%AA-%D7%9C%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%91%D7%A4%D7%9C%D7%99%D7%9C%D7%99%D7%9D-%D7%AA%D7%90-38003-03-19/,18,460,0.0391304347826087,7.567391304347826
אלעד פרסקי,https://jus-tice.co.il/55188-07-20/,17,1503,0.011310711909514305,6.91084497671324
גניבה מחנות,https://jus-tice.co.il/shoplifting/,17,348,0.04885057471264368,1.3017241379310345
הסכם גירושין דוגמא doc,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,17,710,0.023943661971830985,10.221126760563381
טופס 6 בקשה לסעד דחוף,https://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,17,435,0.03908045977011494,6.675862068965517
להב 433 הגשת תלונה,https://jus-tice.co.il/lahav-433/,17,440,0.038636363636363635,7.5636363636363635
עורך דין לענייני משפחה חינם,https://jus-tice.co.il/%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%96%D7%A8%D7%94-%D7%9E%D7%A9%D7%A4%D7%98%D7%99%D7%AA-%D7%9B%D7%90%D7%A9%D7%A8-%D7%90%D7%99%D7%A0%D7%9A-%D7%99%D7%9B%D7%95%D7%9C-%D7%9C%D7%94%D7%A8%D7%A9%D7%95%D7%AA-%D7%9C%D7%A2%D7%A6%D7%9E%D7%9A-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F/,17,907,0.018743109151047408,6.751929437706726
דיוויד צ'סנוף,https://jus-tice.co.il/articles/%D7%93%D7%99%D7%95%D7%95%D7%99%D7%93-%D7%A6%D7%A1%D7%A0%D7%95%D7%A3-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-david-chesnoff/,16,53,0.3018867924528302,1.3018867924528301
ייעוץ עורך דין בחינם בטלפון,https://jus-tice.co.il/%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%96%D7%A8%D7%94-%D7%9E%D7%A9%D7%A4%D7%98%D7%99%D7%AA-%D7%9B%D7%90%D7%A9%D7%A8-%D7%90%D7%99%D7%A0%D7%9A-%D7%99%D7%9B%D7%95%D7%9C-%D7%9C%D7%94%D7%A8%D7%A9%D7%95%D7%AA-%D7%9C%D7%A2%D7%A6%D7%9E%D7%9A-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F/,16,940,0.01702127659574468,8.220212765957447
מלטה אזרחות,https://jus-tice.co.il/malta-citizenship-by-investment/,16,68,0.23529411764705882,2.0882352941176467
עורך דין אתיופי,https://jus-tice.co.il/ethiopia-lawyer/,16,598,0.026755852842809364,3.5785953177257523
עורך דין פלילי שכר,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A9%D7%9B%D7%A8-%D7%9B%D7%9E%D7%94-%D7%9E%D7%A8%D7%95%D7%95%D7%99%D7%97-%D7%A2%D7%95%D7%93-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C/,16,982,0.016293279022403257,2.8472505091649696
הסכם גירושין דוגמא doc,https://jus-tice.co.il/free-divorce-agreement-template/,15,956,0.015690376569037656,5.326359832635983
פסקי דין פליליים,https://jus-tice.co.il/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%90%D7%9E%D7%A8%D7%99%D7%9D/%D7%9E%D7%A9%D7%A4%D7%98-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A1%D7%A7%D7%99-%D7%93%D7%99%D7%9F-%D7%97%D7%A9%D7%95%D7%91%D7%99%D7%9D/,15,811,0.018495684340320593,9.833538840937115
הסכם גירושין בהסכמה להורדה,https://jus-tice.co.il/free-divorce-agreement-template/,14,413,0.03389830508474576,6.401937046004843
הסכם גירושין דוגמא,https://jus-tice.co.il/free-divorce-agreement-template/,14,2630,0.00532319391634981,7.4893536121673
כחול לבן טלגרם,https://jus-tice.co.il/53431-10-21/,14,3131,0.004471414883423826,14.952411370169274
עורך דין פלילי מפורסם,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%9E%D7%A4%D7%95%D7%A8%D7%A1%D7%9E%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%AA%D7%A8-%D7%9C%D7%94%D7%92%D7%A0%D7%94-%D7%A4%D7%9C%D7%99%D7%9C/,14,3291,0.00425402613187481,6.971437253114555
פסק דין רומן זדורוב,https://jus-tice.co.il/%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%97%D7%95%D7%96%D7%A8-%D7%A9%D7%9C-%D7%A8%D7%95%D7%9E%D7%9F-%D7%96%D7%93%D7%95%D7%A8%D7%95%D7%91-%D7%AA%D7%A4%D7%97-502-07/,14,403,0.034739454094292806,2.632754342431762
תביעה לאיזון משאבים דוגמא,https://jus-tice.co.il/33316-07-19/,14,1034,0.013539651837524178,6.104448742746615
אירית קלמן ברום,https://jus-tice.co.il/%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%A0%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%AA%D7%90-4392-03-23/,13,360,0.03611111111111111,4.522222222222222
סוגי רופאים מומחים,https://jus-tice.co.il/%D7%A1%D7%95%D7%92%D7%99%D7%9D-%D7%A9%D7%95%D7%A0%D7%99%D7%9D-%D7%A9%D7%9C-%D7%A8%D7%95%D7%A4%D7%90%D7%99%D7%9D/,13,227,0.05726872246696035,3.2599118942731278
עדי הדר שופט,https://jus-tice.co.il/decision75385-12-20/,13,807,0.0161090458488228,6.8537794299876085
עורכי דין לפי התמחות,https://jus-tice.co.il/,13,1301,0.009992313604919293,7.240584166026133
פרקליטות המדינה פלילי,https://jus-tice.co.il/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94/,13,968,0.013429752066115703,6.8615702479338845
קניית בית בתאילנד,https://jus-tice.co.il/thailand-real-estate/,13,351,0.037037037037037035,5.122507122507122
רשימת מומחים מטעם בית המשפט,https://jus-tice.co.il/%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%99%D7%9D-%D7%9C%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F/,13,636,0.020440251572327043,8.761006289308176
שימוש לרעה בהליכי משפט,https://jus-tice.co.il/abuse-of-process/,13,934,0.013918629550321198,6.927194860813705
שכר טרחה עורך דין פלילי,https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,13,337,0.03857566765578635,2.1068249258160234
שכר עורכי דין 2025,https://jus-tice.co.il/lawyer-fee-outlook/,13,476,0.0273109243697479,7.697478991596639
תחנת משטרה גליל מערבי טלפון,https://jus-tice.co.il/%D7%AA%D7%97%D7%A0%D7%95%D7%AA-%D7%9E%D7%A9%D7%98%D7%A8%D7%94-%D7%9B%D7%AA%D7%95%D7%91%D7%AA-%D7%98%D7%9C%D7%A4%D7%95%D7%9F-%D7%A8%D7%A9%D7%99%D7%9E%D7%94-%D7%90%D7%A8%D7%A6%D7%99%D7%AA-%D7%9E%D7%A2%D7%95%D7%93%D7%9B%D7%9F/,13,734,0.017711171662125342,5.137602179836512
אזרחות יוונית,https://jus-tice.co.il/%D7%93%D7%A8%D7%9B%D7%95%D7%9F-%D7%99%D7%95%D7%95%D7%A0%D7%99-%D7%94%D7%92%D7%99%D7%A8%D7%94-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F-%D7%9E%D7%92%D7%95%D7%A8%D7%99%D7%9D-%D7%9E%D7%94-%D7%94%D7%93%D7%A8%D7%99%D7%A9%D7%95%D7%AA-%D7%95%D7%94%D7%A2%D7%9C%D7%95%D7%99%D7%95%D7%AA/,12,778,0.015424164524421594,7.994858611825193
הגירה למלטה,https://jus-tice.co.il/malta-citizenship-by-investment/,12,106,0.11320754716981132,3.3207547169811322
הצעת חוק דיני ממונות,https://jus-tice.co.il/articles/%D7%94%D7%A6%D7%A2%D7%AA-%D7%97%D7%95%D7%A7-%D7%93%D7%99%D7%A0%D7%99-%D7%9E%D7%9E%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%AA%D7%A9%D7%A2%D7%90-2011-%D7%A2%D7%9D-%D7%94%D7%A1%D7%91%D7%A8%D7%99%D7%9D/,12,543,0.022099447513812154,6.169429097605893
השופט עדי הדר,https://jus-tice.co.il/decision75385-12-20/,12,370,0.032432432432432434,6.581081081081081
טופס הסכם גירושין להורדה,https://jus-tice.co.il/free-divorce-agreement-template/,12,403,0.02977667493796526,6.272952853598015
טופס תצהיר לבית המשפט,https://jus-tice.co.il/free-affidavit-sample/,12,478,0.02510460251046025,7.00836820083682
ייעוץ עורך דין אונליין חינם,https://jus-tice.co.il/,12,2437,0.004924086992203529,11.165367254821502
כוח עליון הגדרה,https://jus-tice.co.il/force-majeure/,12,247,0.048582995951417005,4.101214574898785
"מה זה מרב""ד",https://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,12,312,0.038461538461538464,4.746794871794872
מה זה מרבד,https://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,12,1070,0.011214953271028037,3.9831775700934577
מועמדות לשיפוט,https://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%9E%D7%91%D7%A7%D7%A9%D7%99%D7%9D-%D7%9C%D7%94%D7%AA%D7%9E%D7%A0%D7%95%D7%AA-%D7%9C%D7%9E%D7%A9%D7%A8%D7%94-%D7%A9%D7%99%D7%A4%D7%95%D7%98%D7%99%D7%AA/,12,364,0.03296703296703297,3.7472527472527473
מחלקת תביעות פליליות,https://jus-tice.co.il/%D7%94%D7%94%D7%9C%D7%99%D7%9A-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A4%D7%A8%D7%A7%D7%9C%D7%99%D7%98%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%9C-%D7%97%D7%98%D7%99%D7%91%D7%AA-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%98%D7%A8%D7%94/,12,101,0.1188118811881188,4.623762376237623
"מרב""ד מה זה",https://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,12,435,0.027586206896551724,4.613793103448276
סיגלית אופק,https://jus-tice.co.il/%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%95%D7%AA-%D7%A2%D7%96%D7%91%D7%95%D7%9F-%D7%A9%D7%9E%D7%A0%D7%94%D7%9C%D7%99%D7%9D-%D7%A9%D7%A0%D7%99-%D7%90%D7%97%D7%99%D7%9D-%D7%91%D7%A9%D7%9C-%D7%A9%D7%AA%D7%99-%D7%A6%D7%95%D7%95%D7%90%D7%95%D7%AA-%D7%A9%D7%94%D7%95%D7%AA%D7%99%D7%A8%D7%94-%D7%90%D7%9E%D7%9D-%D7%AA%D7%A2-62835-08-19/,12,350,0.03428571428571429,5.328571428571428
עורך דין לעסקים קטנים,https://jus-tice.co.il/types-of-lawyers-small-business/,12,2210,0.005429864253393665,2.6755656108597288
קורסים לעורכי דין,https://jus-tice.co.il/legal-courses-for-lawyers/,12,133,0.09022556390977443,18.93984962406015
ששי גז מחיר,https://jus-tice.co.il/how-much-will-a-criminal-defense-lawyer-cost/,12,664,0.018072289156626505,6.503012048192771
תעודת יושר pdf,https://jus-tice.co.il/,12,53,0.22641509433962265,2.150943396226415
תצהיר גילוי מסמכים בבית הדין לעבודה דוגמא,https://jus-tice.co.il/%D7%A1%D7%A2%D7%A934999-11-21-%D7%A1%D7%A2%D7%99%D7%A3-46-%D7%90-%D7%9C%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94/,12,71,0.16901408450704225,3.704225352112676
